Source,Target,weight
JBZy7a1NS3c,IjR7XrZrOIs,1
JBZy7a1NS3c,O0b63bhgVEE,1
JBZy7a1NS3c,Jwo0LL6fZVM,1
XCMswR4fC5g,S_1_ZSMxRfg,1
XCMswR4fC5g,JbtqEyv7e3E,1
XCMswR4fC5g,xm5rMBEUA5s,1
gQthjcMvB3w,FZHMzKK9X6U,1
gQthjcMvB3w,iRKnHXd18Yk,1
gQthjcMvB3w,jp0PQyq63x0,1
l60V4T7oCcM,0skWi-KSeeY,1
l60V4T7oCcM,lVrkBOPM_UQ,1
l60V4T7oCcM,l7NUssiZTPk,1
_hL8hPBuENg,MUjLbCpgb9s,1
_hL8hPBuENg,2yFCyPX3kT0,1
_hL8hPBuENg,1QnYL-45T6A,1
iRKnHXd18Yk,R4ytljahbkA,2
iRKnHXd18Yk,IA0HNreJ8fg,1
iRKnHXd18Yk,qbw3K7r16Rw,1
iRKnHXd18Yk,UojI54Jem8c,1
iRKnHXd18Yk,ltEwSB40J28,1
iRKnHXd18Yk,OfKyh9aQo60,1
iRKnHXd18Yk,mTFluLAXdiE,1
iRKnHXd18Yk,gQthjcMvB3w,1
jp0PQyq63x0,uUMPULuwdLI,1
jp0PQyq63x0,KVuON5s0Q5s,1
jp0PQyq63x0,M1W4em8ArWw,1
yVVg4YHKztM,iRKnHXd18Yk,1
yVVg4YHKztM,2zfgNqgnQN4,1
yVVg4YHKztM,afOpQ1pzaxM,1
FZHMzKK9X6U,jxwrys-Y5l4,1
FZHMzKK9X6U,uUMPULuwdLI,1
FZHMzKK9X6U,PupAsKVkaW4,1
R4ytljahbkA,JBZy7a1NS3c,1
R4ytljahbkA,yVVg4YHKztM,1
R4ytljahbkA,XCMswR4fC5g,1
UojI54Jem8c,l60V4T7oCcM,1
UojI54Jem8c,_hL8hPBuENg,1
UojI54Jem8c,iRKnHXd18Yk,1
