Id;Genre;Probabilities
3QZtNnI7bA0;People & Blogs; {'26': 0.6, '24': 0.2, '28': 0.1, '27': 0.1}
7rwcGXIORro;Howto & Style; {'26': 0.7999999999999999, '28': 0.1, '22': 0.1}
JG6Qbfg4wO8;Howto & Style; {'26': 0.8499999999999999, '28': 0.15000000000000002}
mk-UCTVjf7U;Howto & Style; {'26': 0.7999999999999999, '28': 0.1, '22': 0.1}
m4e5BRqRwy8;Howto & Style; {'27': 0.1, '26': 0.7999999999999999, '22': 0.05, '24': 0.05}
qDYPGgjQmF4;Howto & Style; {'26': 0.8999999999999999, '28': 0.1}
UmMwIKzUagQ;Howto & Style; {'22': 0.30000000000000004, '27': 0.1, '26': 0.6}
eom0qu5YO94;Howto & Style; {'22': 0.1, '26': 0.7, '24': 0.1, '27': 0.1}
BtpkbYCnwpI;Howto & Style; {'26': 0.7999999999999999, '24': 0.1, '28': 0.1}
6PXPHiHIEfY;Howto & Style; {'26': 0.7999999999999999, '28': 0.2}
2_z7zW5fU9Q;Howto & Style; {'26': 0.9999999999999999}
eaf2bDcSEuw;Howto & Style; {'26': 0.7999999999999999, '28': 0.1, '22': 0.1}
