Source,Target,weight
q7HzpGYmBhg,B0K1HLQJUY0,1
q7HzpGYmBhg,RZnmq9YN8Xg,1
q7HzpGYmBhg,eAZ3rw4DcgQ,1
B0K1HLQJUY0,9GrqyuBLso8,1
B0K1HLQJUY0,HgGYEeCxxZY,1
B0K1HLQJUY0,tA6vPXur5fM,1
9GrqyuBLso8,xYHspLsfOy0,1
9GrqyuBLso8,tnUQoZRXf1k,1
9GrqyuBLso8,eRWzTIO51DI,1
xYHspLsfOy0,kVyA6h-K_Lc,4
xYHspLsfOy0,DlG4PGZjXJs,3
xYHspLsfOy0,mFXdyXaDgNw,1
xYHspLsfOy0,gPWWmTy27fk,1
xYHspLsfOy0,TX7BuYeR-4Q,1
xYHspLsfOy0,8MZVHBx6SKo,5
xYHspLsfOy0,pwZ6NTCcR0c,1
xYHspLsfOy0,YredUpOVZG8,1
xYHspLsfOy0,OyznACXeAUc,2
xYHspLsfOy0,_eYJFk1bGkQ,1
xYHspLsfOy0,3mtfa0iyeM0,1
xYHspLsfOy0,Oseqh7SMIvo,1
xYHspLsfOy0,Aiz3K-ALBZw,1
xYHspLsfOy0,0uv-yu1ZIqE,1
kVyA6h-K_Lc,7HRt9CXIgjw,1
kVyA6h-K_Lc,YredUpOVZG8,2
kVyA6h-K_Lc,5W4RBRXHP9U,1
kVyA6h-K_Lc,rIMix711OC4,2
kVyA6h-K_Lc,mFXdyXaDgNw,1
kVyA6h-K_Lc,_DyafqsZa7M,1
kVyA6h-K_Lc,eRWzTIO51DI,1
kVyA6h-K_Lc,YxD3pT8C9-A,1
kVyA6h-K_Lc,KgnCYty-koI,1
kVyA6h-K_Lc,bLlsqmkW7No,1
kVyA6h-K_Lc,chFTovBlOiQ,1
kVyA6h-K_Lc,nLYoa7Ezu0g,1
kVyA6h-K_Lc,KTyTdKlh9Tk,1
7HRt9CXIgjw,B_cutXbsZTE,1
7HRt9CXIgjw,_cKZDWSWx_M,1
7HRt9CXIgjw,Vu8dyHKoEhQ,1
B_cutXbsZTE,DCYqr6qL9lo,1
B_cutXbsZTE,GK0RojzqGD4,1
B_cutXbsZTE,xYHspLsfOy0,1
YredUpOVZG8,Aiz3K-ALBZw,1
YredUpOVZG8,kVyA6h-K_Lc,2
YredUpOVZG8,OyznACXeAUc,2
YredUpOVZG8,bLlsqmkW7No,1
YredUpOVZG8,rIMix711OC4,1
YredUpOVZG8,Nr4A0hF3ArE,2
YredUpOVZG8,8MZVHBx6SKo,2
YredUpOVZG8,gsH2snswXXU,1
OyznACXeAUc,Aiz3K-ALBZw,1
OyznACXeAUc,deMQhFBvg5s,1
OyznACXeAUc,6GFIV4T-Z_Q,1
OyznACXeAUc,8MZVHBx6SKo,1
OyznACXeAUc,WoPg0BvxuCo,1
OyznACXeAUc,2WvcyQQgaYY,1
5W4RBRXHP9U,L7K-kaelQEs,2
5W4RBRXHP9U,PTLYNsLBdjI,2
5W4RBRXHP9U,KdOXM3I_5hk,1
5W4RBRXHP9U,bLlsqmkW7No,1
5W4RBRXHP9U,xYHspLsfOy0,2
5W4RBRXHP9U,3vyLamB1DbE,1
5W4RBRXHP9U,eRWzTIO51DI,2
5W4RBRXHP9U,FaLTWW_yEG4,1
5W4RBRXHP9U,WA27ssjgzpg,1
5W4RBRXHP9U,I0ncwcc7Dag,1
5W4RBRXHP9U,8MZVHBx6SKo,1
L7K-kaelQEs,xYHspLsfOy0,1
L7K-kaelQEs,bHQ5rk8h5-k,1
L7K-kaelQEs,Oseqh7SMIvo,1
PTLYNsLBdjI,5W4RBRXHP9U,1
PTLYNsLBdjI,OyznACXeAUc,2
PTLYNsLBdjI,QCZIQYG2fGY,1
PTLYNsLBdjI,FNF-bFzk8Kg,1
PTLYNsLBdjI,Jex5GwVDxi0,1
KdOXM3I_5hk,uqFt3ssT0QM,1
KdOXM3I_5hk,5W4RBRXHP9U,1
KdOXM3I_5hk,wjAzUKzDaSQ,1
DlG4PGZjXJs,JI-Mr6DgPOo,2
DlG4PGZjXJs,_DyafqsZa7M,2
DlG4PGZjXJs,ux5D3xesgd0,1
DlG4PGZjXJs,5W4RBRXHP9U,1
JI-Mr6DgPOo,ux5D3xesgd0,1
JI-Mr6DgPOo,3vyLamB1DbE,1
JI-Mr6DgPOo,DlG4PGZjXJs,1
JI-Mr6DgPOo,1VrVYaXezl4,1
JI-Mr6DgPOo,5W4RBRXHP9U,1
JI-Mr6DgPOo,8MZVHBx6SKo,1
JI-Mr6DgPOo,tQ7o4m0Ujbs,1
JI-Mr6DgPOo,zxuPtXCevug,1
JI-Mr6DgPOo,gl6R5ROEaDY,1
ux5D3xesgd0,3vyLamB1DbE,1
ux5D3xesgd0,DlG4PGZjXJs,1
ux5D3xesgd0,hUKTjZunJJk,1
3vyLamB1DbE,0uv-yu1ZIqE,1
3vyLamB1DbE,vKDa-dSQqUA,2
3vyLamB1DbE,chUQaofQIUs,2
3vyLamB1DbE,Aiz3K-ALBZw,1
3vyLamB1DbE,WA27ssjgzpg,1
3vyLamB1DbE,JI-Mr6DgPOo,1
3vyLamB1DbE,tQ7o4m0Ujbs,1
_DyafqsZa7M,gsH2snswXXU,1
_DyafqsZa7M,3vyLamB1DbE,2
_DyafqsZa7M,0uv-yu1ZIqE,1
_DyafqsZa7M,sAUSM1sqk70,1
_DyafqsZa7M,UIbTUBUe9s4,1
gsH2snswXXU,_DyafqsZa7M,1
gsH2snswXXU,Amutr_7hVmw,1
gsH2snswXXU,OyznACXeAUc,1
0uv-yu1ZIqE,hUKTjZunJJk,1
0uv-yu1ZIqE,5W4RBRXHP9U,1
0uv-yu1ZIqE,ccUfsoSSBi4,1
0uv-yu1ZIqE,kVyA6h-K_Lc,1
0uv-yu1ZIqE,IUzBU-OafNE,1
0uv-yu1ZIqE,IsqmhrxYFAw,1
0uv-yu1ZIqE,wIxcbf-OTnM,1
0uv-yu1ZIqE,JI-Mr6DgPOo,1
0uv-yu1ZIqE,bLlsqmkW7No,1
mFXdyXaDgNw,ccUfsoSSBi4,1
mFXdyXaDgNw,O0QAHckmWv4,1
mFXdyXaDgNw,avLu2kN2Y_Q,1
ccUfsoSSBi4,ykx9-6YUa4M,1
ccUfsoSSBi4,wpU2qlquTTI,2
ccUfsoSSBi4,mR69F23h1tw,1
ccUfsoSSBi4,0uv-yu1ZIqE,1
ccUfsoSSBi4,YxD3pT8C9-A,1
O0QAHckmWv4,tA6vPXur5fM,1
O0QAHckmWv4,bLlsqmkW7No,1
O0QAHckmWv4,kVyA6h-K_Lc,2
O0QAHckmWv4,743fXj1uKXs,1
O0QAHckmWv4,eRWzTIO51DI,1
tA6vPXur5fM,B_cutXbsZTE,1
tA6vPXur5fM,DlG4PGZjXJs,1
tA6vPXur5fM,0uv-yu1ZIqE,1
bLlsqmkW7No,8MZVHBx6SKo,1
bLlsqmkW7No,TOX0GzfJmrk,1
bLlsqmkW7No,wxuFAeOe4FI,1
bLlsqmkW7No,fbMBr5Ndfi0,2
bLlsqmkW7No,kVyA6h-K_Lc,1
bLlsqmkW7No,mFXdyXaDgNw,1
bLlsqmkW7No,nLYoa7Ezu0g,1
bLlsqmkW7No,pwZ6NTCcR0c,1
avLu2kN2Y_Q,zQ7dANwIEHI,1
avLu2kN2Y_Q,lU3yZ7tHfqA,1
avLu2kN2Y_Q,QlrVDojjyf8,1
tnUQoZRXf1k,8MZVHBx6SKo,1
tnUQoZRXf1k,_4JFo0LcB_k,1
tnUQoZRXf1k,R9Yasi99n-o,1
tnUQoZRXf1k,kVyA6h-K_Lc,1
tnUQoZRXf1k,eZUJktFHULI,1
tnUQoZRXf1k,X0Hnaaqh6yA,1
8MZVHBx6SKo,n3LMSflEN54,2
8MZVHBx6SKo,I0ncwcc7Dag,1
8MZVHBx6SKo,Oseqh7SMIvo,2
8MZVHBx6SKo,Amutr_7hVmw,2
8MZVHBx6SKo,L7K-kaelQEs,1
8MZVHBx6SKo,2aYbgSM-5iM,1
8MZVHBx6SKo,R9Yasi99n-o,1
8MZVHBx6SKo,pIKlq1r6gdY,1
8MZVHBx6SKo,zQ7dANwIEHI,1
n3LMSflEN54,dTWDNIgM2pA,2
n3LMSflEN54,I0ncwcc7Dag,2
n3LMSflEN54,YxD3pT8C9-A,2
n3LMSflEN54,Pt4gNfd-JMk,2
n3LMSflEN54,YX1D6YoYKqQ,1
n3LMSflEN54,L7K-kaelQEs,1
n3LMSflEN54,xYHspLsfOy0,1
n3LMSflEN54,QCZIQYG2fGY,1
n3LMSflEN54,DIsgBAXQxR4,2
n3LMSflEN54,VtLL3LOi87I,1
I0ncwcc7Dag,QCZIQYG2fGY,2
I0ncwcc7Dag,Oseqh7SMIvo,1
I0ncwcc7Dag,9geUMXukevM,1
I0ncwcc7Dag,olkgPzlh5A8,1
I0ncwcc7Dag,YX1D6YoYKqQ,4
I0ncwcc7Dag,YxD3pT8C9-A,4
I0ncwcc7Dag,DIsgBAXQxR4,1
I0ncwcc7Dag,n3LMSflEN54,1
I0ncwcc7Dag,5W4RBRXHP9U,1
I0ncwcc7Dag,dTWDNIgM2pA,1
I0ncwcc7Dag,kI4PuPopzR4,1
I0ncwcc7Dag,xYHspLsfOy0,1
I0ncwcc7Dag,Pt4gNfd-JMk,1
I0ncwcc7Dag,VdmXd1QaOgg,1
YxD3pT8C9-A,Oseqh7SMIvo,1
YxD3pT8C9-A,n3LMSflEN54,1
YxD3pT8C9-A,xYHspLsfOy0,2
YxD3pT8C9-A,I0ncwcc7Dag,1
YxD3pT8C9-A,S6ke6O4Q8tI,1
YxD3pT8C9-A,olkgPzlh5A8,1
YxD3pT8C9-A,dTWDNIgM2pA,1
YxD3pT8C9-A,bKmadR4Ye54,1
QCZIQYG2fGY,L7K-kaelQEs,1
QCZIQYG2fGY,vKDa-dSQqUA,1
QCZIQYG2fGY,rIMix711OC4,2
QCZIQYG2fGY,_4JFo0LcB_k,1
QCZIQYG2fGY,I0ncwcc7Dag,2
QCZIQYG2fGY,3mtfa0iyeM0,1
QCZIQYG2fGY,WtE04p1Uzys,1
QCZIQYG2fGY,21gALDYI1rs,1
QCZIQYG2fGY,n3LMSflEN54,1
QCZIQYG2fGY,Oseqh7SMIvo,1
Oseqh7SMIvo,IEpBdUZ9jtA,2
Oseqh7SMIvo,9czoezm2vqw,1
Oseqh7SMIvo,3mtfa0iyeM0,1
Oseqh7SMIvo,8MZVHBx6SKo,1
Oseqh7SMIvo,R9Yasi99n-o,1
Oseqh7SMIvo,C_IWVB2B7AI,1
Oseqh7SMIvo,n3LMSflEN54,1
Oseqh7SMIvo,QCZIQYG2fGY,1
IEpBdUZ9jtA,KTyTdKlh9Tk,1
IEpBdUZ9jtA,5HXFeZ5u-tk,1
IEpBdUZ9jtA,DIsgBAXQxR4,1
_4JFo0LcB_k,bLlsqmkW7No,1
_4JFo0LcB_k,VdmXd1QaOgg,1
_4JFo0LcB_k,KTyTdKlh9Tk,1
VdmXd1QaOgg,DEuIP_ZHDAc,3
VdmXd1QaOgg,PTLYNsLBdjI,1
VdmXd1QaOgg,0mTXbsQ0OGE,1
VdmXd1QaOgg,Jex5GwVDxi0,2
VdmXd1QaOgg,vATVsdYLRT0,1
VdmXd1QaOgg,Pt4gNfd-JMk,1
DEuIP_ZHDAc,KTyTdKlh9Tk,1
DEuIP_ZHDAc,L7K-kaelQEs,1
DEuIP_ZHDAc,KdOXM3I_5hk,1
0mTXbsQ0OGE,pVSV41w6xP8,1
0mTXbsQ0OGE,a94dctFJM_s,1
0mTXbsQ0OGE,eav7OCZC4u4,1
KTyTdKlh9Tk,R0d6oH5Lumc,1
KTyTdKlh9Tk,FNF-bFzk8Kg,1
KTyTdKlh9Tk,yzFVHCVUGak,1
FNF-bFzk8Kg,WtE04p1Uzys,1
FNF-bFzk8Kg,RxINRbE2R8A,1
FNF-bFzk8Kg,47mA5_nAtWY,1
X0Hnaaqh6yA,eZUJktFHULI,1
X0Hnaaqh6yA,tnUQoZRXf1k,1
X0Hnaaqh6yA,lAcYahc74o8,1
eZUJktFHULI,X0Hnaaqh6yA,1
eZUJktFHULI,tnUQoZRXf1k,1
eZUJktFHULI,n4AWs7bbgkc,1
lAcYahc74o8,IW5umxJLgCY,1
lAcYahc74o8,UM-Q_zpuJGU,1
lAcYahc74o8,ocjdfWVOw7E,1
eRWzTIO51DI,47mA5_nAtWY,1
eRWzTIO51DI,L7K-kaelQEs,2
eRWzTIO51DI,rIMix711OC4,2
eRWzTIO51DI,OyznACXeAUc,1
47mA5_nAtWY,n3LMSflEN54,1
47mA5_nAtWY,I0ncwcc7Dag,1
47mA5_nAtWY,WtE04p1Uzys,1
Pt4gNfd-JMk,j_xCj9N6a7I,3
Pt4gNfd-JMk,5W4RBRXHP9U,2
Pt4gNfd-JMk,FNF-bFzk8Kg,1
Pt4gNfd-JMk,-A9j3k5C8rY,1
Pt4gNfd-JMk,VdmXd1QaOgg,1
Pt4gNfd-JMk,xYHspLsfOy0,1
YX1D6YoYKqQ,kI4PuPopzR4,1
YX1D6YoYKqQ,L7K-kaelQEs,1
YX1D6YoYKqQ,I0ncwcc7Dag,1
YX1D6YoYKqQ,QCZIQYG2fGY,1
YX1D6YoYKqQ,KdOXM3I_5hk,1
YX1D6YoYKqQ,VdmXd1QaOgg,1
WtE04p1Uzys,RxINRbE2R8A,1
WtE04p1Uzys,OyznACXeAUc,1
WtE04p1Uzys,NFuBaRiKwD4,1
bHQ5rk8h5-k,j_xCj9N6a7I,1
bHQ5rk8h5-k,Wa-c_iHfEMA,1
bHQ5rk8h5-k,tA6vPXur5fM,1
j_xCj9N6a7I,nLYoa7Ezu0g,1
j_xCj9N6a7I,3mtfa0iyeM0,1
j_xCj9N6a7I,PMt7C3COiVM,1
rIMix711OC4,YredUpOVZG8,1
rIMix711OC4,eRWzTIO51DI,2
rIMix711OC4,IUzBU-OafNE,1
rIMix711OC4,JXgL0FFg3kQ,1
rIMix711OC4,5W4RBRXHP9U,1
rIMix711OC4,3mtfa0iyeM0,1
rIMix711OC4,bLlsqmkW7No,1
rIMix711OC4,xYHspLsfOy0,1
IUzBU-OafNE,Nr4A0hF3ArE,1
IUzBU-OafNE,mFXdyXaDgNw,1
IUzBU-OafNE,JXgL0FFg3kQ,1
IUzBU-OafNE,kVyA6h-K_Lc,1
IUzBU-OafNE,xYHspLsfOy0,1
IUzBU-OafNE,8MZVHBx6SKo,1
HgGYEeCxxZY,wuU_A5gy9T4,1
HgGYEeCxxZY,Ne9dJxj780Y,1
HgGYEeCxxZY,BIhBBLA03k0,1
wuU_A5gy9T4,bKmadR4Ye54,1
wuU_A5gy9T4,3vyLamB1DbE,1
wuU_A5gy9T4,S6ke6O4Q8tI,1
bKmadR4Ye54,IsqmhrxYFAw,1
bKmadR4Ye54,xYHspLsfOy0,1
bKmadR4Ye54,Jex5GwVDxi0,1
IsqmhrxYFAw,FNF-bFzk8Kg,1
IsqmhrxYFAw,5W4RBRXHP9U,1
IsqmhrxYFAw,KWwMdr7NfdI,1
IsqmhrxYFAw,xYHspLsfOy0,1
IsqmhrxYFAw,L7K-kaelQEs,1
IsqmhrxYFAw,gKkWVK2N4VU,1
KWwMdr7NfdI,UIbTUBUe9s4,1
KWwMdr7NfdI,luIiY-O02H4,1
KWwMdr7NfdI,FNF-bFzk8Kg,1
pwZ6NTCcR0c,nLYoa7Ezu0g,1
pwZ6NTCcR0c,mFXdyXaDgNw,1
pwZ6NTCcR0c,xYHspLsfOy0,1
Jex5GwVDxi0,5W4RBRXHP9U,2
Jex5GwVDxi0,rIMix711OC4,2
Jex5GwVDxi0,FNF-bFzk8Kg,1
Jex5GwVDxi0,bKmadR4Ye54,1
Jex5GwVDxi0,Aiz3K-ALBZw,1
Jex5GwVDxi0,3mtfa0iyeM0,1
Jex5GwVDxi0,JIarRV2DHjo,1
vKDa-dSQqUA,tA6vPXur5fM,1
vKDa-dSQqUA,3rLrhKYm-Fs,1
vKDa-dSQqUA,WA27ssjgzpg,1
vKDa-dSQqUA,VmOTs36HFPw,1
vKDa-dSQqUA,Oe2ycdNUWLk,1
vKDa-dSQqUA,R9Yasi99n-o,1
WA27ssjgzpg,J9PFCe0za0A,1
WA27ssjgzpg,vKDa-dSQqUA,1
WA27ssjgzpg,rIMix711OC4,1
chUQaofQIUs,WA27ssjgzpg,1
chUQaofQIUs,vygrf6lNzrA,1
chUQaofQIUs,9SQCH_xTbHw,1
S6ke6O4Q8tI,KWwMdr7NfdI,1
S6ke6O4Q8tI,QCZIQYG2fGY,2
S6ke6O4Q8tI,aFq7LGZlVsc,2
S6ke6O4Q8tI,3vyLamB1DbE,1
S6ke6O4Q8tI,bLlsqmkW7No,1
S6ke6O4Q8tI,ehBgQMAd-XE,1
S6ke6O4Q8tI,5W4RBRXHP9U,1
UIbTUBUe9s4,_DyafqsZa7M,1
UIbTUBUe9s4,bKmadR4Ye54,1
UIbTUBUe9s4,eRWzTIO51DI,1
luIiY-O02H4,kQ9fPnzcMHk,2
