Id;Genre;Probabilities
A7zZMXlaO5o;Music; {'10': 0.7444444444444444, '24': 0.13333333333333333, '22': 0.07777777777777778, '19': 0.044444444444444446}
CLXoHj0VTL8;Music; {'10': 0.8999999999999999, '19': 0.1}
0exigA8kieI;Music; {'10': 0.9999999999999999}
XcX3A6WGflg;Music; {'10': 0.7999999999999999, '19': 0.1, '24': 0.1}
-I9m5RhmdMM;Music; {'10': 0.9999999999999999}
MP8wMbEAGGU;Travel & Events; {'19': 0.30000000000000004, '10': 0.5, '24': 0.2}
q2qDfF0pxFg;Music; {'10': 0.8999999999999999, '19': 0.1}
yfYjEkaN-1s;Music; {'10': 0.9999999999999999}
reBxgYz1cBE;Music; {'10': 0.9999999999999999}
6uhRxK_EOm4;Entertainment; {'10': 0.5, '24': 0.2, '19': 0.2, '22': 0.1}
NP9zMciWFXw;Music; {'10': 0.9999999999999999}
axYa0yqtzDo;Music; {'10': 0.9999999999999999}
cOC3Bw_OEbc;People & Blogs; {'10': 0.7999999999999999, '24': 0.1, '22': 0.1}
jOb3DnWgRy8;Music; {'10': 0.72, '24': 0.04, '19': 0.24}
XVURdhqWNPs;People & Blogs; {'10': 0.4, '1': 0.1, '27': 0.05, '24': 0.2, '22': 0.25}
gEOa793e_dU;Music; {'10': 0.8499999999999999, '20': 0.05, '22': 0.1}
cv7wNVIq0Jg;Music; {'10': 0.9999999999999999}
orwceXvCPLI;Travel & Events; {'19': 0.5, '10': 0.5}
U5afsxvz75c;Travel & Events; {'19': 0.4, '10': 0.6}
m7_V-BXZ4QU;Music; {'10': 0.7, '19': 0.1, '22': 0.1, '1': 0.1}
ejgpomz8eUs;Music; {'10': 0.7333333333333333, '22': 0.13333333333333333, '19': 0.13333333333333333}
ME2zyNBh3JM;Travel & Events; {'19': 0.7999999999999999, '10': 0.1, '24': 0.1}
ir5apApFCi0;Music; {'10': 0.7999999999999999, '24': 0.15000000000000002, '22': 0.05}
VdjY4tWb4Ok;Music; {'24': 0.1, '10': 0.6, '22': 0.1, '19': 0.2}
BcforxZrARQ;Entertainment; {'22': 0.30000000000000004, '24': 0.1, '10': 0.6}
uXKG8v_Dzto;Music; {'10': 0.8799999999999999, '26': 0.02, '22': 0.02, '19': 0.06000000000000001, '24': 0.02}
0LGv3QzejSA;Music; {'10': 0.9999999999999999}
yjR9gufC5dg;Music; {'10': 0.9999999999999999}
BQ6PJ3QXiEM;Music; {'10': 0.8999999999999999, '24': 0.1}
UOuc2fSVGqM;Entertainment; {'24': 0.4, '19': 0.30000000000000004, '10': 0.1, '15': 0.1, '22': 0.1}
U0dIgHEpxpw;Music; {'10': 0.8999999999999999, '22': 0.1}
9SFmy1NTWys;Travel & Events; {'19': 0.7999999999999999, '24': 0.2}
bzZLpQKHbV4;Music; {'10': 0.7, '22': 0.30000000000000004}
O9lS-uicSYE;Music; {'10': 0.8499999999999999, '24': 0.1, '22': 0.05}
Jn09UdSb3aA;Music; {'10': 0.95, '24': 0.05}
JxF6MzqsJqE;Music; {'10': 0.8999999999999999, '1': 0.05, '24': 0.05}
_KJRF4zBgQM;Music; {'10': 0.9999999999999999}
tPeAsKN4rQg;Music; {'10': 0.8999999999999999, '24': 0.1}
8TF11O7EOAI;Entertainment; {'24': 0.6, '10': 0.30000000000000004, '22': 0.1}
z3N2NpdbkKE;Music; {'10': 0.9999999999999999}
jzKBSr9Wr0w;People & Blogs; {'10': 0.7, '24': 0.2, '22': 0.1}
SUFOGEjI-1g;Music; {'10': 0.7999999999999999, '22': 0.2}
GCsxgn4j8ag;Music; {'10': 0.8999999999999999, '19': 0.1}
-wKiNZ-u-HA;Travel & Events; {'19': 0.2, '24': 0.2, '10': 0.45, '22': 0.15000000000000002}
MXpJ_de2dps;People & Blogs; {'24': 0.2, '22': 0.2, '10': 0.6}
5lCRsLjMeso;Music; {'10': 0.7999999999999999, '19': 0.1, '22': 0.1}
q3J0H5SAhJY;Entertainment; {'10': 0.7, '19': 0.1, '24': 0.1, '22': 0.1}
h3DjEKXaPWg;Music; {'19': 0.1, '10': 0.8999999999999999}
bJsaR9-h26Y;Music; {'10': 0.7999999999999999, '19': 0.2}
SBbDdl-pBLM;Music; {'10': 0.8999999999999999, '22': 0.1}
pBczxh9LfxY;People & Blogs; {'22': 0.7999999999999999, '19': 0.1, '10': 0.1}
rm9UdMdKiZE;Music; {'10': 0.8999999999999999, '24': 0.1}
vjGoqSqazp8;Music; {'10': 0.7999999999999999, '22': 0.1, '24': 0.1}
t7f36ZFdSG4;Travel & Events; {'19': 0.2, '10': 0.6, '22': 0.1, '24': 0.1}
Q-sZipetAEc;Music; {'10': 0.7999999999999999, '22': 0.1, '24': 0.1}
KmntziBBTrg;Travel & Events; {'19': 0.7, '24': 0.2, '22': 0.1}
XiqVs7w6mf8;People & Blogs; {'22': 0.4, '10': 0.6}
tL4JGgIUasM;Music; {'10': 0.9999999999999999}
pRAezlFcDwc;Music; {'10': 0.75, '24': 0.05, '22': 0.2}
Cc_y7yKKmvU;Music; {'10': 0.9999999999999999}
HGrMsydaUDc;Music; {'10': 0.7999999999999999, '22': 0.2}
uoMZCisMNo4;Music; {'22': 0.2, '10': 0.7999999999999999}
lMT5ByR3Dqw;Music; {'22': 0.2, '10': 0.7999999999999999}
R9GtiGEfP6c;People & Blogs; {'22': 0.4, '10': 0.6}
BQrxsyGTztM;Film & Animation; {'10': 0.4, '24': 0.1, '22': 0.30000000000000004, '1': 0.2}
66GAqh9B8ac;Music; {'10': 0.9999999999999999}
9r8zRuViCN8;Music; {'22': 0.1, '10': 0.7, '19': 0.2}
DLlz8tjub1g;Music; {'10': 0.8499999999999999, '24': 0.07500000000000001, '22': 0.07500000000000001}
KBFjgmHBA0M;Music; {'10': 0.8999999999999999, '19': 0.1}
k-bSeGzteNo;People & Blogs; {'22': 0.4, '10': 0.5, '24': 0.1}
hwnGmqXewao;Music; {'10': 0.9999999999999999}
SYCWtytwWI0;People & Blogs; {'19': 0.5, '22': 0.2, '10': 0.30000000000000004}
IRyJe-0Uie0;Music; {'10': 0.7999999999999999, '22': 0.2}
e7uyOawn3uw;People & Blogs; {'24': 0.43333333333333335, '19': 0.19999999999999998, '10': 0.26666666666666666, '1': 0.06666666666666667, '22': 0.03333333333333333}
YMEzSMz2cCI;Entertainment; {'10': 0.525, '22': 0.17500000000000004, '24': 0.25, '1': 0.049999999999999996}
1c7AcvcudLc;Travel & Events; {'19': 0.6, '1': 0.1, '10': 0.30000000000000004}
28rwW7UcGYY;Music; {'10': 0.8999999999999999, '22': 0.1}
cw9xJ-3BxVs;Music; {'10': 0.95, '19': 0.05}
409xx9r5NQ0;Travel & Events; {'19': 0.15, '10': 0.7999999999999999, '24': 0.03333333333333333, '22': 0.016666666666666666}
ujV77q7Y6kM;Music; {'10': 0.7999999999999999, '22': 0.1, '24': 0.05, '19': 0.05}
lreBQmwntyM;Music; {'10': 0.8499999999999999, '22': 0.1, '24': 0.05}
fTGUMctWZEw;Music; {'22': 0.2, '24': 0.1, '10': 0.7}
QSFQPpaA2rY;Music; {'10': 0.7999999999999999, '19': 0.2}
WZFIo4yj17c;Travel & Events; {'19': 0.5, '10': 0.5}
JqRjFuTYEng;Music; {'10': 0.7999999999999999, '19': 0.1, '24': 0.1}
gMeaN1_7lCc;Music; {'10': 0.9999999999999999}
uLvDhfMTUbo;Music; {'10': 0.7999999999999999, '24': 0.2}
HdiKqg23D0o;Music; {'10': 0.7999999999999999, '19': 0.1, '24': 0.1}
bf6wZphllns;Music; {'19': 0.4, '10': 0.5, '22': 0.1}
twM7ulKpPjI;Music; {'24': 0.2, '10': 0.7, '22': 0.1}
uvs5WDWB9hY;Music; {'10': 0.5, '22': 0.25, '24': 0.25}
gzxFyqJfUeo;Music; {'19': 0.1, '10': 0.8999999999999999}
5RJdCwJ2wEs;Music; {'10': 0.8999999999999999, '22': 0.1}
NHlAUblEc2U;Gaming; {'24': 0.30000000000000004, '10': 0.5, '22': 0.2}
-YUYLbjl7Sk;Music; {'10': 0.9999999999999999}
c0_ejQQcrwI;Entertainment; {'24': 0.5, '10': 0.5}
NtOlfYoJWX0;Music; {'10': 0.9999999999999999}
_oIXp5vLGqs;Music; {'10': 0.9666666666666665, '22': 0.03333333333333333}
vNfoa0HJR2k;Music; {'10': 0.2, '24': 0.4, '15': 0.1, '1': 0.1, '22': 0.1, '26': 0.1}
g0XyIiAJg2E;Music; {'10': 0.8499999999999999, '24': 0.05, '22': 0.1}
Uwm9i7VSn5w;Music; {'10': 0.8499999999999999, '22': 0.1, '19': 0.05}
VbFujZvz_4c;Music; {'10': 0.9999999999999999}
P_R0iVADs_8;Music; {'10': 0.9999999999999999}
eKFTSSKCzWA;Music; {'10': 0.7, '24': 0.2, '1': 0.1}
siZ-oI95rlM;Entertainment; {'10': 0.5, '24': 0.2, '22': 0.30000000000000004}
cHf_Ai1bF_8;Music; {'10': 0.8999999999999999, '24': 0.1}
NqFW8w4B8Ps;Music; {'10': 0.8999999999999999, '24': 0.1}
AkrcJ8iA-is;People & Blogs; {'22': 0.7999999999999999, '10': 0.2}
8gbIf3sOifs;Travel & Events; {'19': 0.7999999999999999, '22': 0.2}
P-J6doi2MTU;People & Blogs; {'29': 0.1, '22': 0.4, '27': 0.2, '26': 0.1, '24': 0.1, '10': 0.1}
