Id;Genre;Probabilities
_PytIo_1QfU;Comedy; {'23': 0.7, '10': 0.1, '24': 0.1, '1': 0.1}
a94dctFJM_s;Entertainment; {'24': 0.4, '23': 0.5, '22': 0.1}
TfE93xON8jk;Entertainment; {'24': 0.7999999999999999, '23': 0.2}
KK0Ulugv2UM;Entertainment; {'24': 0.7, '17': 0.1, '10': 0.1, '23': 0.1}
jereBB0BEew;Comedy; {'22': 0.2, '24': 0.7, '23': 0.1}
Bi7EDbuMH4E;Entertainment; {'24': 0.8999999999999999, '1': 0.1}
rYE3_0u759Y;Entertainment; {'24': 0.7999999999999999, '23': 0.1, '25': 0.1}
ew9CRghPbws;Comedy; {'24': 0.1, '23': 0.5, '22': 0.1, '10': 0.2, '20': 0.1}
ZplCd1MDVjk;People & Blogs; {'22': 0.30000000000000004, '1': 0.1, '23': 0.2, '24': 0.30000000000000004, '29': 0.1}
2ER5_OzQyXI;Entertainment; {'24': 0.6, '28': 0.05, '1': 0.1, '23': 0.1, '10': 0.15000000000000002}
odtAJ2kPdqc;Comedy; {'23': 0.8999999999999999, '22': 0.1}
U5d0yFdBPi4;People & Blogs; {'22': 0.4, '1': 0.2, '27': 0.1, '24': 0.1, '10': 0.1, '23': 0.1}
BWnwBX_fxMk;Comedy; {'23': 0.8999999999999999, '24': 0.1}
XjNyeL_zP_4;Comedy; {'24': 0.2, '1': 0.1, '10': 0.2, '22': 0.1, '23': 0.30000000000000004, '25': 0.1}
D86Mqk8TVqE;People & Blogs; {'24': 0.4, '25': 0.1, '22': 0.30000000000000004, '23': 0.1, '10': 0.1}
_dAt0YQ3S-E;Entertainment; {'23': 0.15000000000000002, '24': 0.6499999999999999, '22': 0.1, '1': 0.1}
wn0q5XJqu6E;Entertainment; {'10': 0.1, '24': 0.5, '23': 0.2, '2': 0.1, '27': 0.1}
AMUs9KPMqj8;News & Politics; {'23': 0.1, '24': 0.45, '25': 0.1, '10': 0.1, '22': 0.15000000000000002, '17': 0.1}
AeqX8Uh3S1g;Entertainment; {'1': 0.30000000000000004, '24': 0.5, '20': 0.1, '23': 0.1}
qLNhVC296YI;Entertainment; {'24': 0.6, '19': 0.1, '22': 0.2, '23': 0.1}
48RFno9AQ9A;Comedy; {'22': 0.17500000000000002, '24': 0.22500000000000003, '1': 0.05, '23': 0.525, '10': 0.025}
e7FL2PNTUsw;Science & Technology; {'24': 0.1, '26': 0.1, '28': 0.7, '25': 0.1}
kpr0A1IvaRM;Comedy; {'23': 0.9999999999999999}
Tq610t8XHEk;People & Blogs; {'22': 0.2, '23': 0.30000000000000004, '24': 0.4, '27': 0.1}
Pv1dWcD328s;Film & Animation; {'23': 0.4, '24': 0.2, '1': 0.4}
L629k4U-9P4;Comedy; {'23': 0.8999999999999999, '22': 0.1}
93vAiAOAEgI;Entertainment; {'24': 0.7, '25': 0.1, '23': 0.1, '29': 0.1}
viimfQi_pUw;Music; {'10': 0.8999999999999999, '19': 0.1}
7cTOw9P1ByU;Entertainment; {'24': 0.7999999999999999, '26': 0.2}
GRkZET-WE1g;Entertainment; {'24': 0.5, '22': 0.1, '23': 0.2, '25': 0.1, '10': 0.1}
WTth0LitLm8;Entertainment; {'23': 0.5, '24': 0.2, '22': 0.2, '25': 0.1}
wqWLzVkMJ-U;Entertainment; {'1': 0.15000000000000002, '10': 0.1, '23': 0.1, '24': 0.5, '22': 0.15000000000000002}
pol2LwVMW_I;Entertainment; {'24': 0.4, '10': 0.1, '23': 0.30000000000000004, '22': 0.1, '27': 0.1}
vWfAWAfBvyI;Entertainment; {'24': 0.8999999999999999, '10': 0.1}
tk-83o9gQik;Nonprofits & Activism; {'23': 0.2, '22': 0.4, '29': 0.1, '24': 0.30000000000000004}
dqoPXC60l_s;Comedy; {'10': 0.1, '1': 0.1, '24': 0.5, '23': 0.30000000000000004}
kbAsugV-jF8;Education; {'24': 0.2, '27': 0.4, '22': 0.1, '29': 0.1, '1': 0.2}
zphavZwjSJg;Sports; {'17': 0.9999999999999999}
u-jzbKRi7Qc;Entertainment; {'23': 0.30000000000000004, '24': 0.7}
VvyFCtEQPZU;Entertainment; {'24': 0.75, '17': 0.1, '23': 0.1, '27': 0.05}
n1HVC92OB1g;Entertainment; {'23': 0.30000000000000004, '24': 0.6, '1': 0.1}
MZlw9lMjyz0;Entertainment; {'24': 0.9999999999999999}
OH4V7jbMHJU;News & Politics; {'27': 0.2, '24': 0.15000000000000002, '25': 0.25, '22': 0.15000000000000002, '23': 0.15000000000000002, '17': 0.05, '20': 0.05}
yrn42rvTlpk;Entertainment; {'27': 0.6, '22': 0.1, '24': 0.2, '29': 0.1}
y4BwxtQ3rws;Entertainment; {'23': 0.7, '22': 0.2, '25': 0.1}
ZWLMW9VJ20M;Entertainment; {'23': 0.7999999999999999, '24': 0.2}
0h6TUE7vD-0;People & Blogs; {'27': 0.1, '24': 0.2, '23': 0.5, '22': 0.1, '19': 0.1}
BI4KHCqNszM;Comedy; {'23': 0.4, '20': 0.2, '24': 0.4}
-vHZnmBhPC4;Comedy; {'23': 0.7, '22': 0.30000000000000004}
-kVoVUe9rQw;Entertainment; {'24': 0.6666666666666666, '25': 0.10000000000000002, '23': 0.2333333333333333}
n-gevEHSpAw;Entertainment; {'24': 0.5, '23': 0.1, '22': 0.30000000000000004, '10': 0.1}
_D-ipTIAEEY;Comedy; {'23': 0.9999999999999999}
93b3D1rNlZs;Entertainment; {'24': 0.7999999999999999, '23': 0.1, '10': 0.1}
7CfYpZCHJQw;Comedy; {'23': 0.7, '24': 0.15000000000000002, '25': 0.1, '22': 0.05}
NCPcbUqiLY0;Comedy; {'22': 0.4, '23': 0.6}
a5iBeMHt_90;Autos & Vehicles; {'2': 0.4, '10': 0.1, '24': 0.1, '1': 0.2, '17': 0.1, '22': 0.1}
D0mYKddn5BE;Entertainment; {'24': 0.6, '20': 0.30000000000000004, '23': 0.1}
MCaljpu1bW4;Comedy; {'24': 0.2, '23': 0.7999999999999999}
2MNrJYB-8dY;Entertainment; {'24': 0.7, '1': 0.1, '23': 0.2}
7IFjsxFV25M;People & Blogs; {'22': 0.30000000000000004, '23': 0.2, '24': 0.4, '1': 0.1}
amFwg_BOM5I;Entertainment; {'23': 0.30000000000000004, '1': 0.1, '24': 0.6}
FpovLzZWDkg;Comedy; {'23': 0.8999999999999999, '24': 0.1}
pMurBQuBU2w;News & Politics; {'24': 0.1, '17': 0.4, '25': 0.4, '26': 0.1}
