Source,Target,weight
QNJsFYKFq9w,X_QP-rm7uJI,1
QNJsFYKFq9w,IA0hif27Tyk,1
QNJsFYKFq9w,ZyOcs2XnrIs,1
hv35ztaQssA,K2ErbkzV2nU,1
hv35ztaQssA,eLeYCwv0j9Q,1
hv35ztaQssA,sirDIX-LHa0,1
ReyHWaYfVbY,ZMaW6TamNAc,1
ReyHWaYfVbY,16mWs3gNcwc,1
ReyHWaYfVbY,eLeYCwv0j9Q,1
IA0hif27Tyk,sirDIX-LHa0,1
IA0hif27Tyk,c87VYE0ddlo,1
IA0hif27Tyk,9cYP3ujT0-c,1
eLeYCwv0j9Q,ZMaW6TamNAc,2
eLeYCwv0j9Q,ReyHWaYfVbY,1
eLeYCwv0j9Q,Wxdj970RM7M,2
eLeYCwv0j9Q,sirDIX-LHa0,1
FcQTD8ubUdM,QNJsFYKFq9w,1
FcQTD8ubUdM,CB80aDsjPW0,1
FcQTD8ubUdM,o6mGAjBAcSw,1
ZyOcs2XnrIs,ReyHWaYfVbY,1
ZyOcs2XnrIs,eLeYCwv0j9Q,1
ZyOcs2XnrIs,FcQTD8ubUdM,2
ZyOcs2XnrIs,K2ErbkzV2nU,1
ZyOcs2XnrIs,rg3Y3tCmBWo,1
xMa7EGVRiak,hv35ztaQssA,1
xMa7EGVRiak,ZyOcs2XnrIs,1
xMa7EGVRiak,QNJsFYKFq9w,1
sirDIX-LHa0,ZyOcs2XnrIs,1
sirDIX-LHa0,K2ErbkzV2nU,1
sirDIX-LHa0,FcQTD8ubUdM,1
X_QP-rm7uJI,eLeYCwv0j9Q,1
X_QP-rm7uJI,xMa7EGVRiak,1
X_QP-rm7uJI,CB80aDsjPW0,1
K2ErbkzV2nU,FcQTD8ubUdM,1
K2ErbkzV2nU,rg3Y3tCmBWo,1
K2ErbkzV2nU,CB80aDsjPW0,1
