Id;Genre;Probabilities
t6OBk9YBLQU;Comedy; {'23': 0.8571, '1': 0.0714, '17': 0.1285, '24': 0.1857, '20': 0.0285, '28': 0.0142}
IHQr0HCIN2w;Entertainment; {'10': 0.0999, '24': 0.65, '23': 0.53, '20': 0.13, '17': 0.03, '26': 0.01, '25': 0.02, '1': 0.01, '27': 0.02}
ymRqYz-Mxnw;Comedy; {'23': 0.9142, '24': 0.0857}
lwvqCIAAd-M;Comedy; {'23': 0.7999, '24': 0.1, '22': 0.1}
DjesRjXNzio;Comedy; {'23': 0.7999, '24': 0.1, '10': 0.1}
PwZeY2QELh8;Comedy; {'24': 0.1, '23': 0.6, '17': 0.1, '22': 0.1, '10': 0.1}
mO1oBfG59Xw;Music; {'23': 0.8749, '24': 0.475, '22': 0.05, '10': 0.025, '27': 0.025, '2': 0.025, '25': 0.025}
Pm7vxg2_DuY;Comedy; {'23': 0.7999, '22': 0.1, '10': 0.1}
C5Y6JSFO6AA;Sports; {'22': 0.2, '10': 0.2, '20': 0.5, '24': 0.1}
OjFUJEoq8k0;Comedy; {'23': 0.7, '24': 0.2142, '22': 0.0428, '27': 0.0142, '26': 0.0142, '10': 0.0142}
7QVZ8Ap-jvM;Comedy; {'23': 0.9, '22': 0.0999}
NDXuPCmbPVY;Comedy; {'23': 0.7428, '24': 0.1285, '26': 0.0285, '10': 0.0428, '17': 0.0571}
YevjfzV4-qQ;Comedy; {'23': 0.6499, '27': 0.1, '17': 0.05, '24': 0.2}
dxUseEZbxEg;Comedy; {'23': 0.3, '10': 0.3, '24': 0.1, '22': 0.3}
zsXMmF-ggvI;Music; {'10': 0.5, '23': 0.2, '24': 0.2, '17': 0.1}
aKdaKlMIOTY;Comedy; {'10': 0.2, '23': 0.3, '1': 0.2, '24': 0.3}
Tn3owUQ22zs;People & Blogs; {'22': 0.7999, '25': 0.15, '23': 0.05}
15B6rIgV7jU;Comedy; {'23': 0.6333, '10': 0.0999, '26': 0.0833, '24': 0.1, '25': 0.0166, '27': 0.05, '20': 0.0166}
qhxlZC8BZJ4;Comedy; {'23': 0.74, '22': 0.08, '26': 0.06, '24': 0.08, '28': 0.02, '10': 0.02}
G6NfRMv-4OY;Comedy; {'25': 0.2, '23': 0.3, '24': 0.2, '17': 0.2, '26': 0.05, '27': 0.05}
6CzbTB5bBgc;Comedy; {'23': 0.6499, '24': 0.25, '26': 0.1}
gRhB2Oiy0Nc;Comedy; {'10': 0.1, '24': 0.2, '26': 0.025, '23': 0.55, '22': 0.125}
pzRaAgsbOoc;Comedy; {'23': 0.7666, '26': 0.1, '24': 0.0666, '1': 0.0333, '22': 0.0333}
CjVVNuraly8;Comedy; {'23': 0.6, '1': 0.2, '27': 0.1, '24': 0.1}
sgVHzNwthC0;Gaming; {'20': 0.425, '24': 0.375, '1': 0.325, '23': 0.025, '27': 0.05, '25': 0.025, '26': 0.025}
CpasSV_mw2o;Entertainment; {'24': 0.7666, '1': 0.1666, '20': 0.2666, '27': 0.0666, '23': 0.0666}
AFDU_R6ShmI;Comedy; {'24': 0.4, '20': 0.1, '26': 0.1, '27': 0.1, '1': 0.1, '22': 0.1, '23': 0.1}
ZZpiQyjIl14;People & Blogs; {'22': 0.9, '27': 0.1}
M3hBhGeBeTQ;Education; {'1': 0.1, '23': 0.5, '20': 0.1, '24': 0.3}
dVDg6hzEI54;Gaming; {'23': 0.5, '1': 0.1, '22': 0.1, '24': 0.2, '10': 0.1}
