Id;Genre;Probabilities
-lY0v41sWas;People & Blogs; {'1': 0.2, '22': 0.7, '20': 0.1}
YZSgK9vrYdA;Entertainment; {'10': 0.4, '1': 0.2, '24': 0.30000000000000004, '22': 0.1}
7yKjkCFQM0g;Film & Animation; {'1': 0.5, '20': 0.2, '23': 0.1, '28': 0.1, '24': 0.1}
PX3fT8O5yoc;Film & Animation; {'1': 0.5, '23': 0.2, '22': 0.1, '24': 0.1, '10': 0.1}
dop4MTlf_zc;Film & Animation; {'1': 0.55, '24': 0.30000000000000004, '23': 0.1, '10': 0.05}
6cA4InEng80;Film & Animation; {'24': 0.5, '1': 0.5}
lOG_UtLxh58;Film & Animation; {'1': 0.6499999999999999, '24': 0.25, '23': 0.1}
nATCFES0T48;Film & Animation; {'1': 0.7999999999999999, '27': 0.2}
vGwNPeEXEDM;Entertainment; {'1': 0.7, '24': 0.30000000000000004}
nv99gj1xxWw;Film & Animation; {'1': 0.7, '20': 0.1, '22': 0.1, '23': 0.1}
X-0vZeaIrFg;Entertainment; {'24': 0.30000000000000004, '1': 0.5, '27': 0.1, '22': 0.1}
