Source,Target,weight
25ZuKkbHdqM,jjZf9sgdDKc,1
25ZuKkbHdqM,y1FJoXMKKLY,1
25ZuKkbHdqM,YZ5YD1GX1Y0,1
wWSULCuHkPI,lDUL6PXjKN8,1
wWSULCuHkPI,dvPfB48YvfU,1
wWSULCuHkPI,vuYi-5agHMk,1
w81g199L8YA,1Up20_cLdVQ,1
w81g199L8YA,9LUv3kbmNfg,1
w81g199L8YA,9RyWuWfmhII,1
4sEXDzryCpM,zCQ-etiFyho,1
4sEXDzryCpM,hzVHqSpO8Ko,1
4sEXDzryCpM,PTrLxkVOShg,1
kDuA8VrfFh4,UBpwxojSBJE,1
kDuA8VrfFh4,bQAo2BOD3bQ,1
kDuA8VrfFh4,ZI9T5m2eRJo,1
TLmSUSqjC-k,J0hegDMy28o,1
TLmSUSqjC-k,2SXFV0l6l6w,1
TLmSUSqjC-k,jIdnH8rWjAs,1
ivLmUi43vyw,25ZuKkbHdqM,1
ivLmUi43vyw,H-wztUET0Fw,1
ivLmUi43vyw,UM-Q_zpuJGU,1
UM-Q_zpuJGU,NxFkEj7KPC0,1
UM-Q_zpuJGU,iy6ye6pCGzU,1
UM-Q_zpuJGU,6Nufsc5kMbQ,1
iy6ye6pCGzU,ZI8QZ2WN-Xo,1
iy6ye6pCGzU,YkiR1KjIw7k,1
H-wztUET0Fw,Yl9bgcBf-6M,1
H-wztUET0Fw,721GYRlmBR4,1
H-wztUET0Fw,5yNzSjfxXAc,1
SslvjxqQbRU,rmv1VhrtYRo,1
SslvjxqQbRU,WiMs5CIkELA,1
SslvjxqQbRU,KRkeD7jIEd0,1
zCQ-etiFyho,iy6ye6pCGzU,1
zCQ-etiFyho,wWSULCuHkPI,1
DVz7CR6ZYVk,KayzJetqnrI,1
DVz7CR6ZYVk,Gqz5Pd1J6ys,1
DVz7CR6ZYVk,OVM3RRd1vf0,1
hzVHqSpO8Ko,SslvjxqQbRU,1
hzVHqSpO8Ko,w81g199L8YA,1
hzVHqSpO8Ko,TLmSUSqjC-k,1
PTrLxkVOShg,B229-KLudTo,1
PTrLxkVOShg,kDuA8VrfFh4,1
PTrLxkVOShg,DVz7CR6ZYVk,1
B229-KLudTo,pTpcctMNMYg,1
B229-KLudTo,qzO6X8GVjbU,1
B229-KLudTo,bj140mskB98,1
