Source,Target,{weight}
bzcdvNslKhc,pJdAqWFyzp0,{5}
dmLSJrA0n9w,w0d_AUAHVeo,{5}
dmLSJrA0n9w,UuzUKT2Shn8,{5}
dmLSJrA0n9w,cYu7Y52iiYI,{5}
xlQ0psr7Th4,ACuk2TXoNhc,{5}
xlQ0psr7Th4,EPrrFQSZFwk,{5}
xlQ0psr7Th4,2_uRIyAgtpE,{5}
xlQ0psr7Th4,ME92WaNDGVM,{5}
2_uRIyAgtpE,Y99Wj-NStok,{5}
2_uRIyAgtpE,UuzUKT2Shn8,{5}
2_uRIyAgtpE,R-0F5l5vUQA,{5}
2_uRIyAgtpE,xlQ0psr7Th4,{5}
2_uRIyAgtpE,Bgq3aiulecM,{5}
ACuk2TXoNhc,U7RzoIEoSMY,{5}
ACuk2TXoNhc,aVFq0H6D6_M,{5}
ACuk2TXoNhc,kDluReuJDOk,{5}
ACuk2TXoNhc,4WoMl-fEPtc,{5}
ACuk2TXoNhc,iOVyNobXTxw,{5}
EPrrFQSZFwk,Rq5I5hZBKSE,{5}
EPrrFQSZFwk,FNWNdf4dgAE,{5}
EPrrFQSZFwk,y1mz5E8IAW0,{5}
EPrrFQSZFwk,xRmbFCFEOKc,{5}
EPrrFQSZFwk,7GhOJkQEtjw,{5}
Rq5I5hZBKSE,zFPcqGk8eo0,{5}
Rq5I5hZBKSE,XgJOVvr7Lmk,{5}
Rq5I5hZBKSE,5aG1Iyjo20w,{5}
7k-UaBIr1mI,h12LV3xRIpM,{5}
7k-UaBIr1mI,SUDi7Z4P7Xc,{5}
7k-UaBIr1mI,Xzee5huzhUs,{5}
Bgq3aiulecM,wdRJWDKb5Bo,{5}
Bgq3aiulecM,GmT7xR6_Cw0,{5}
Bgq3aiulecM,YYFNYInT1mk,{5}
wdRJWDKb5Bo,SPi_d0zhNFc,{5}
wdRJWDKb5Bo,QKsRNoLyXO8,{5}
wdRJWDKb5Bo,YYFNYInT1mk,{5}
QKsRNoLyXO8,GgOE64kgjjo,{5}
QKsRNoLyXO8,oudZMniib08,{5}
QKsRNoLyXO8,ACuk2TXoNhc,{5}
YYFNYInT1mk,d5LHiV6awv4,{5}
YYFNYInT1mk,95jyuyLMSH8,{5}
YYFNYInT1mk,HFl7dJQbDiA,{5}
GmT7xR6_Cw0,4WoMl-fEPtc,{5}
GmT7xR6_Cw0,2_uRIyAgtpE,{5}
GmT7xR6_Cw0,VPJfga2XQrw,{5}
xRmbFCFEOKc,9lFkNHn8dYQ,{5}
xRmbFCFEOKc,mO3ovyOwiLE,{5}
xRmbFCFEOKc,7WsEDQeoFlI,{9}
xRmbFCFEOKc,eTmx23Euu7Y,{4}
xRmbFCFEOKc,ip-2UhFr1pg,{4}
xRmbFCFEOKc,6fxLOz16mvo,{4}
xRmbFCFEOKc,g9o0xve8nfI,{4}
xRmbFCFEOKc,oC_ZHFiueCc,{4}
xRmbFCFEOKc,bJVGlrkgT6c,{4}
xRmbFCFEOKc,SKBlyYj3W5o,{4}
xRmbFCFEOKc,FQOFpDdg5rQ,{4}
xRmbFCFEOKc,2c3XGtSrWu8,{4}
9lFkNHn8dYQ,oC_ZHFiueCc,{9}
9lFkNHn8dYQ,KfV_Chbb7oY,{5}
9lFkNHn8dYQ,pId_ibJUK9Y,{5}
9lFkNHn8dYQ,SELEQGX89eQ,{4}
9lFkNHn8dYQ,y1mz5E8IAW0,{4}
9lFkNHn8dYQ,xRmbFCFEOKc,{4}
9lFkNHn8dYQ,kDyNQ0qKELQ,{4}
9lFkNHn8dYQ,6fxLOz16mvo,{4}
9lFkNHn8dYQ,0mIagHycicE,{4}
9lFkNHn8dYQ,eTmx23Euu7Y,{4}
oC_ZHFiueCc,kXYuHVatK8w,{4}
oC_ZHFiueCc,7WsEDQeoFlI,{4}
oC_ZHFiueCc,pM224SZsBc0,{4}
oC_ZHFiueCc,ip-2UhFr1pg,{4}
oC_ZHFiueCc,bJVGlrkgT6c,{4}
oC_ZHFiueCc,-RcFSiQrmg8,{4}
oC_ZHFiueCc,J_ThIt5foFs,{4}
oC_ZHFiueCc,g9o0xve8nfI,{4}
KfV_Chbb7oY,qakVKpJ5Jtc,{4}
KfV_Chbb7oY,TPXgh-AQ2Lw,{4}
KfV_Chbb7oY,mLS0MCuqBkM,{4}
mO3ovyOwiLE,61cDgORQkqE,{5}
mO3ovyOwiLE,wSgbVSwlTxs,{5}
mO3ovyOwiLE,0mIagHycicE,{9}
mO3ovyOwiLE,5Wr1OkisWLM,{4}
mO3ovyOwiLE,WBtmvUr_y-A,{4}
0mIagHycicE,foUD4nMCrqw,{4}
0mIagHycicE,mO3ovyOwiLE,{4}
0mIagHycicE,7WsEDQeoFlI,{4}
7WsEDQeoFlI,VIJLYV1x3uM,{5}
7WsEDQeoFlI,hBOTQ_hrf9I,{9}
7WsEDQeoFlI,0mIagHycicE,{9}
7WsEDQeoFlI,EYK9j7ZvFr8,{4}
7WsEDQeoFlI,dMizE7kj4Ok,{4}
7WsEDQeoFlI,foUD4nMCrqw,{4}
7WsEDQeoFlI,18WjEBpmEGE,{4}
7WsEDQeoFlI,uLeC-hLQ2G0,{4}
7WsEDQeoFlI,Tg7OVSIP6cg,{4}
7WsEDQeoFlI,TE4n2lsIwWA,{4}
7WsEDQeoFlI,gvFM5b-6x3s,{4}
7WsEDQeoFlI,rl6aIVU1838,{4}
7WsEDQeoFlI,xRmbFCFEOKc,{4}
7WsEDQeoFlI,oC_ZHFiueCc,{4}
7WsEDQeoFlI,-RcFSiQrmg8,{4}
hBOTQ_hrf9I,NdJ53CmONuw,{4}
hBOTQ_hrf9I,bnqoZiE3mbQ,{4}
hBOTQ_hrf9I,g9o0xve8nfI,{4}
hBOTQ_hrf9I,azz0Et0HtmA,{4}
hBOTQ_hrf9I,foUD4nMCrqw,{4}
zFPcqGk8eo0,kGdaEZNcDLI,{5}
zFPcqGk8eo0,viNAA-0w5Ns,{5}
zFPcqGk8eo0,EPrrFQSZFwk,{5}
XgJOVvr7Lmk,H15HlxLe4EI,{5}
XgJOVvr7Lmk,ix3tXZxXauM,{5}
XgJOVvr7Lmk,Zsu0RGeJkQg,{5}
5aG1Iyjo20w,EPrrFQSZFwk,{5}
5aG1Iyjo20w,JL0qP8lxq_8,{5}
5aG1Iyjo20w,Zsu0RGeJkQg,{5}
7GhOJkQEtjw,0XEgzhVPs0U,{5}
7GhOJkQEtjw,y3HGs1yKGug,{5}
7GhOJkQEtjw,9WtWMByFGYU,{5}
0XEgzhVPs0U,7GhOJkQEtjw,{5}
0XEgzhVPs0U,-9YLCoK5K6o,{5}
0XEgzhVPs0U,cTG-Yvdsgww,{5}
y3HGs1yKGug,jFJGSiwUSA8,{5}
y3HGs1yKGug,7GhOJkQEtjw,{5}
y3HGs1yKGug,mAO3tL5V6_A,{5}
9WtWMByFGYU,CXgNl2g7EL8,{5}
9WtWMByFGYU,7GhOJkQEtjw,{5}
9WtWMByFGYU,WPB6_YLv-as,{5}
l7ePi38LnrA,Y99Wj-NStok,{5}
l7ePi38LnrA,FeDeGAAeQUs,{5}
l7ePi38LnrA,qK4L4wR3-pU,{5}
gds7tj0yYmg,dmLSJrA0n9w,{5}
gds7tj0yYmg,U7RzoIEoSMY,{5}
gds7tj0yYmg,rN_Hu6To4-E,{5}
OxXZkYsthzM,YUfMeUr4Cb4,{5}
OxXZkYsthzM,OwBIrIItMN4,{5}
OxXZkYsthzM,ME92WaNDGVM,{5}
YUfMeUr4Cb4,OxXZkYsthzM,{5}
YUfMeUr4Cb4,7k-UaBIr1mI,{5}
YUfMeUr4Cb4,NRpHfRnR8VA,{5}
OwBIrIItMN4,b-G3I_jf7F0,{5}
OwBIrIItMN4,4zlkkaNgP74,{5}
OwBIrIItMN4,Seb5lqoeLpo,{5}
xgnqURzfuOI,R_wscUcbynk,{5}
xgnqURzfuOI,oYvg2yf7Xeg,{5}
xgnqURzfuOI,wLjmSdmWd-g,{5}
TBR9ypSOTGQ,3QtK0MB_PDE,{5}
TBR9ypSOTGQ,dmLSJrA0n9w,{5}
TBR9ypSOTGQ,R_wscUcbynk,{5}
oHg4oTMu5Yc,zXJ0-4KVwX0,{5}
oHg4oTMu5Yc,oudZMniib08,{5}
oHg4oTMu5Yc,BlxlduEBGNA,{5}
oYvg2yf7Xeg,QXp8ETwUPe0,{5}
oYvg2yf7Xeg,R-0F5l5vUQA,{5}
oYvg2yf7Xeg,iOVyNobXTxw,{5}
QXp8ETwUPe0,cvHuNlK-Dq8,{5}
QXp8ETwUPe0,i9lMiZSU7m4,{5}
QXp8ETwUPe0,7rIJNT7dCmE,{5}
cvHuNlK-Dq8,QrvhU4kK4VM,{5}
cvHuNlK-Dq8,BRlioqnVZ_I,{5}
cvHuNlK-Dq8,kt15LDqlSuw,{5}
i9lMiZSU7m4,tPnIuHBcVFc,{5}
i9lMiZSU7m4,uifA3pkoQE4,{5}
i9lMiZSU7m4,uKmsEmYU_io,{5}
UPFyMA4WtYI,MZ7qUswMsPA,{5}
UPFyMA4WtYI,weWjWlDANlw,{5}
UPFyMA4WtYI,5hk3IOQiisg,{5}
O9dTmzRAL_4,R-0F5l5vUQA,{5}
O9dTmzRAL_4,V1RO2DUAQ2U,{5}
O9dTmzRAL_4,EfWVmzOOQ44,{5}
rvLFEh7V18A,QN-DPQIu_M4,{5}
rvLFEh7V18A,PrH7aPmO61w,{5}
rvLFEh7V18A,DNSJX1a2weo,{5}
tbspCQqJRKs,v_XYwd1TeH0,{5}
tbspCQqJRKs,sPhXb_ePo_s,{5}
tbspCQqJRKs,gwsuNnZV0es,{5}
Prnur9J8p_8,iOVyNobXTxw,{5}
Prnur9J8p_8,AEfdmuq9gZI,{5}
Prnur9J8p_8,DXnwrxLzeI8,{5}
wLjmSdmWd-g,atU04XC3qP8,{5}
wLjmSdmWd-g,un8M9mJKzww,{5}
wLjmSdmWd-g,vjwCNgD2xDo,{5}
atU04XC3qP8,29RkN9X6Vyo,{5}
atU04XC3qP8,FQOFpDdg5rQ,{5}
atU04XC3qP8,T4dcYaJLPiQ,{5}
29RkN9X6Vyo,FNWNdf4dgAE,{5}
29RkN9X6Vyo,6lKfr5pDNbQ,{5}
29RkN9X6Vyo,OHENqq8WO3E,{5}
FQOFpDdg5rQ,R-0F5l5vUQA,{5}
FQOFpDdg5rQ,l_KY_EwZEVA,{5}
FQOFpDdg5rQ,oCBF03d4u0o,{5}
FQOFpDdg5rQ,MZ7qUswMsPA,{4}
FQOFpDdg5rQ,AFrQ1_2bbsI,{4}
FQOFpDdg5rQ,7WsEDQeoFlI,{4}
T4dcYaJLPiQ,MY98_DosTpQ,{5}
T4dcYaJLPiQ,k6XYUXS-33w,{5}
T4dcYaJLPiQ,gpWsBr2Bdn4,{5}
un8M9mJKzww,iOVyNobXTxw,{5}
un8M9mJKzww,nRtsrTTqcHQ,{5}
un8M9mJKzww,ODE4UTKxHL8,{5}
nRtsrTTqcHQ,vFLpmmwkqLE,{5}
nRtsrTTqcHQ,3lBTjbeFOJo,{5}
nRtsrTTqcHQ,QmyIq-ZbpAU,{5}
ODE4UTKxHL8,0SbVF7cPA5o,{5}
ODE4UTKxHL8,cY_CjQ8wy1U,{5}
ODE4UTKxHL8,S7-vRr-GQMQ,{5}
vjwCNgD2xDo,mA5wPFbXTIs,{5}
vjwCNgD2xDo,DuAAcrVJOKo,{5}
vjwCNgD2xDo,S4hPxJOSgTQ,{5}
mA5wPFbXTIs,dI2T6158578,{5}
mA5wPFbXTIs,p0ALRIgt7Tg,{5}
mA5wPFbXTIs,d5j6xYB2eDM,{5}
DuAAcrVJOKo,QUHcJOIjohU,{5}
DuAAcrVJOKo,0cw7wz2NWpI,{5}
DuAAcrVJOKo,d-t6r3N4vZg,{5}
S4hPxJOSgTQ,V6TNl-hvI6Q,{5}
S4hPxJOSgTQ,DuAAcrVJOKo,{5}
S4hPxJOSgTQ,ZdydhtrAK0U,{5}
hO52C1QMusI,F0SW-FXW9h4,{4}
hO52C1QMusI,QDmGb-Zcpdc,{4}
hO52C1QMusI,Jky3b36Eb6Y,{4}
hO52C1QMusI,z3cjksFFKAQ,{4}
hO52C1QMusI,R59gdJgiC-o,{4}
F0SW-FXW9h4,vnqOrP-VbkQ,{4}
F0SW-FXW9h4,NBkvWCmz2W4,{4}
F0SW-FXW9h4,-aXWGFqd21E,{4}
vnqOrP-VbkQ,Kb9X2v6WiCs,{4}
vnqOrP-VbkQ,vdHJjbHwR38,{4}
vnqOrP-VbkQ,U4NijLf3M-A,{4}
Kb9X2v6WiCs,ZmX20huN7yk,{4}
Kb9X2v6WiCs,1X0EwYPtzXs,{4}
Kb9X2v6WiCs,rPeI8emj00Q,{4}
ZmX20huN7yk,r-cvZL056yg,{4}
ZmX20huN7yk,yVtk3G2ZUm8,{4}
ZmX20huN7yk,Kb9X2v6WiCs,{4}
1X0EwYPtzXs,ZmX20huN7yk,{4}
1X0EwYPtzXs,by9CnMC0pcA,{4}
1X0EwYPtzXs,Kb9X2v6WiCs,{4}
rPeI8emj00Q,Pe4gks2rAGg,{4}
rPeI8emj00Q,jwggrAPfgcE,{4}
rPeI8emj00Q,Uu4neonQAF4,{4}
vdHJjbHwR38,z3cjksFFKAQ,{4}
vdHJjbHwR38,syP-OtdCIho,{4}
vdHJjbHwR38,MnUfXYGtT5Q,{4}
vdHJjbHwR38,qsHJ3LvUWTs,{1}
vdHJjbHwR38,dvBbxbjFRw4,{1}
vdHJjbHwR38,rmd8Zbz_JYg,{1}
z3cjksFFKAQ,4DA82guEXSQ,{4}
z3cjksFFKAQ,6rJJINGsH-Q,{4}
z3cjksFFKAQ,6vHhgw0n8t0,{4}
6rJJINGsH-Q,aMcjxSThD54,{4}
6rJJINGsH-Q,UZMIbo_DxJk,{4}
6rJJINGsH-Q,qTk-69f64KU,{4}
6vHhgw0n8t0,I_VSJQeLjwI,{4}
6vHhgw0n8t0,hO52C1QMusI,{4}
6vHhgw0n8t0,lJX7OPxWVvg,{4}
syP-OtdCIho,q4zZ2ker1iI,{4}
syP-OtdCIho,MnUfXYGtT5Q,{4}
syP-OtdCIho,TmNSlF7lcaw,{5}
syP-OtdCIho,jey_CzIOfYE,{1}
syP-OtdCIho,dvBbxbjFRw4,{1}
MnUfXYGtT5Q,TmNSlF7lcaw,{5}
MnUfXYGtT5Q,-5RCmu-HuTg,{4}
MnUfXYGtT5Q,SKzpj0Ev8Xs,{4}
MnUfXYGtT5Q,f-wWBGo6a2w,{5}
MnUfXYGtT5Q,GswLWGOl_1o,{4}
MnUfXYGtT5Q,q4zZ2ker1iI,{4}
MnUfXYGtT5Q,DRJKwDfDbco,{4}
MnUfXYGtT5Q,fFFSKedy9f4,{4}
MnUfXYGtT5Q,TUD3pE3ZsQI,{4}
MnUfXYGtT5Q,tMPUOm7s7jI,{1}
TmNSlF7lcaw,_iudkPi4_sY,{1}
TmNSlF7lcaw,q4zZ2ker1iI,{1}
TmNSlF7lcaw,Iy4vq8RdPGU,{1}
-5RCmu-HuTg,qsHJ3LvUWTs,{4}
-5RCmu-HuTg,zXWGjbH1YlY,{5}
-5RCmu-HuTg,jey_CzIOfYE,{4}
-5RCmu-HuTg,Ful-7jFCIXs,{1}
-5RCmu-HuTg,x9QHlEbO4OM,{1}
U4NijLf3M-A,daVjWUCIbAc,{4}
U4NijLf3M-A,8ABa4RdNPxU,{4}
U4NijLf3M-A,hKUffHXOb8U,{4}
daVjWUCIbAc,MNjYSns0op0,{4}
daVjWUCIbAc,GswLWGOl_1o,{4}
daVjWUCIbAc,qsHJ3LvUWTs,{4}
qsHJ3LvUWTs,vdHJjbHwR38,{1}
qsHJ3LvUWTs,syP-OtdCIho,{1}
qsHJ3LvUWTs,Zm5tpQp6sT4,{1}
8ABa4RdNPxU,C3mZn5nimaU,{4}
8ABa4RdNPxU,hKUffHXOb8U,{4}
8ABa4RdNPxU,Tsuhfsfk6Kk,{4}
hKUffHXOb8U,Xm_2zmX6Akc,{5}
hKUffHXOb8U,kasiov0ytEc,{5}
hKUffHXOb8U,daVjWUCIbAc,{4}
hKUffHXOb8U,fFFSKedy9f4,{1}
hKUffHXOb8U,_iudkPi4_sY,{1}
hKUffHXOb8U,f5rUPatnXSE,{1}
hKUffHXOb8U,syP-OtdCIho,{1}
Xm_2zmX6Akc,MnUfXYGtT5Q,{4}
Xm_2zmX6Akc,fIEKfr9CaZA,{4}
Xm_2zmX6Akc,dJyz6iK8VXE,{4}
kasiov0ytEc,Iy4vq8RdPGU,{1}
kasiov0ytEc,yZYQpge1W5s,{1}
kasiov0ytEc,hKUffHXOb8U,{1}
NBkvWCmz2W4,KC6vOdKf5FE,{4}
NBkvWCmz2W4,MEDgtjpycYg,{4}
NBkvWCmz2W4,9zbt_9R8GrM,{4}
NBkvWCmz2W4,hsQLksbfDSo,{4}
NBkvWCmz2W4,Cb1kyqCO_58,{4}
KC6vOdKf5FE,FKbXqE81W2s,{4}
KC6vOdKf5FE,9zbt_9R8GrM,{4}
KC6vOdKf5FE,hsQLksbfDSo,{4}
FKbXqE81W2s,hj3j2jPcnKk,{4}
FKbXqE81W2s,F08qtHtrXI8,{4}
FKbXqE81W2s,5rXnrq3L2N0,{4}
9zbt_9R8GrM,NBkvWCmz2W4,{4}
9zbt_9R8GrM,GWg_yDl36eM,{4}
9zbt_9R8GrM,4j46AjyuyeU,{4}
9zbt_9R8GrM,taYA_QnHFtc,{4}
9zbt_9R8GrM,ox6s_Y6kHfE,{4}
9zbt_9R8GrM,5r2CaGdFRdU,{4}
hsQLksbfDSo,O-nvNAcvUPE,{4}
hsQLksbfDSo,I5y19Vapk1A,{4}
hsQLksbfDSo,z2W-5J1vl8o,{4}
MEDgtjpycYg,9zbt_9R8GrM,{4}
MEDgtjpycYg,9v1071hD_j8,{4}
MEDgtjpycYg,FmMTb2lF7jM,{4}
taYA_QnHFtc,sl33-o1GgPM,{4}
taYA_QnHFtc,Zo1RBWNT5Ts,{4}
taYA_QnHFtc,Pi2VsspnN94,{4}
9v1071hD_j8,hsSOOH_Gqiw,{4}
9v1071hD_j8,XIXvKKEQQJo,{4}
9v1071hD_j8,SRvL9J4k490,{4}
FmMTb2lF7jM,loG9ujz0N4M,{4}
FmMTb2lF7jM,LUjZ7EViINc,{4}
FmMTb2lF7jM,Zdg4sU-xJjM,{4}
5r2CaGdFRdU,STyj8OoEhaI,{4}
5r2CaGdFRdU,Gl8Jn0PMgJs,{4}
5r2CaGdFRdU,XyoS-eSnp8M,{4}
-aXWGFqd21E,cIVGp0SVAKw,{4}
-aXWGFqd21E,9QXRRbCs2Jg,{4}
-aXWGFqd21E,hP5TNI_2VRs,{4}
cIVGp0SVAKw,Dezbvv2NIlQ,{4}
cIVGp0SVAKw,bvLXj4akgiU,{4}
cIVGp0SVAKw,QM0SSlZy3Fs,{4}
Dezbvv2NIlQ,ki6wLQzUVFQ,{4}
Dezbvv2NIlQ,uW34WLxEfE4,{4}
