Source,Target,weight
hhNKfaJ9rzI,z_cDU4EaPck,1
hhNKfaJ9rzI,0H1lLtAJZso,1
hhNKfaJ9rzI,4-W5jc8KtGM,1
v3khqK08X8Q,fVaeU_EKSRI,1
v3khqK08X8Q,1xspeC81n8w,1
v3khqK08X8Q,VA5XNcxZgVc,1
9komTDz8TdM,hH68WdwzSTQ,1
9komTDz8TdM,7Jn9_4u0qZI,1
9komTDz8TdM,CDBIzwjOTpQ,1
bxsQQtEuC4g,_GuI9uFDnC8,1
bxsQQtEuC4g,XLxzm79yL6M,1
bxsQQtEuC4g,NYlwRZRW6Hc,1
1xspeC81n8w,Sw2S17jeBG4,1
1xspeC81n8w,5GdIHf7RMIc,1
1xspeC81n8w,_5MAUt4Oxs0,1
UBNAen0teZk,c4d5hOLPEgo,1
UBNAen0teZk,8b3A7u9B2bo,1
UBNAen0teZk,0TlxcOxbtTk,1
T7wZ0a8qtx8,VYNnd7pCCqk,1
T7wZ0a8qtx8,ZC75e1xZDU4,1
T7wZ0a8qtx8,6CsOcgng-v4,1
Ap1AH-9UNjU,UBNAen0teZk,1
Ap1AH-9UNjU,nR-umN0h4D8,1
Ap1AH-9UNjU,IZMKcbC0rTs,1
XWA042RwtMw,67dTuzR4KKM,1
XWA042RwtMw,3eGgjbEKahw,1
XWA042RwtMw,hmqTCF3sWsk,1
XWA042RwtMw,LnvHdaBI8eM,1
XWA042RwtMw,v3khqK08X8Q,1
XWA042RwtMw,CkwX_bFQqeA,1
nLHXmaJ4lSs,7GEmuQa3dPY,1
nLHXmaJ4lSs,yP8vsirfE68,1
nLHXmaJ4lSs,igjEVft73uU,1
WA43GEXTovg,2KPHJDz5NQM,1
WA43GEXTovg,-cQDsrdzmNE,1
WA43GEXTovg,8niK-WByhb4,1
5Z2fed4d3dU,hhNKfaJ9rzI,1
5Z2fed4d3dU,2KPHJDz5NQM,1
5Z2fed4d3dU,gGFb4y2-g5c,1
83L6vZx6OuA,trS2ZqdW4mw,1
83L6vZx6OuA,2_JjqkrM6Xs,1
83L6vZx6OuA,KM4JuH9EV8k,2
83L6vZx6OuA,qLPkQ4HoR2k,1
A1f5IPjrQ7Q,igR6Iz7fGCw,1
A1f5IPjrQ7Q,1_UqM0QrzPI,1
A1f5IPjrQ7Q,35VL7OWOFJo,1
ouV1XFoCMKA,wv5byMsuzBE,1
ouV1XFoCMKA,SH4UpU3kSLY,1
ouV1XFoCMKA,eKiyQr9ilj4,1
VA5XNcxZgVc,igjEVft73uU,2
VA5XNcxZgVc,YdPN56qke0Y,2
VA5XNcxZgVc,CkwX_bFQqeA,1
VA5XNcxZgVc,avzhEmK-A44,1
T-B4VRxAtbw,7kvfjvq6lCQ,1
T-B4VRxAtbw,UBNAen0teZk,1
T-B4VRxAtbw,igjEVft73uU,1
2KPHJDz5NQM,83L6vZx6OuA,1
2KPHJDz5NQM,BXEIV8X-0_0,1
SH4UpU3kSLY,jpT3z6DFSQ8,1
SH4UpU3kSLY,SNSfwqbOoeo,1
SH4UpU3kSLY,qGknNmiEwmM,1
ZV6O8LIiW6w,wN3-4rN0n4E,1
ZV6O8LIiW6w,igjEVft73uU,1
g3MunKHCXc4,2g_5_RW2If4,1
g3MunKHCXc4,3nJze3uvXRw,1
g3MunKHCXc4,igjEVft73uU,1
JgmHxSKHpgc,T4NzwZ5UUNU,1
JgmHxSKHpgc,ar4nGeAoj5Q,1
JgmHxSKHpgc,8niK-WByhb4,1
7kvfjvq6lCQ,FVbGqI6FcZo,1
7kvfjvq6lCQ,A8HVlfz6oUg,1
7kvfjvq6lCQ,f4_dW98oJ1A,1
gGFb4y2-g5c,igjEVft73uU,1
gGFb4y2-g5c,YoV-uSdStt0,1
gGFb4y2-g5c,VvbnZLssLPQ,1
CkwX_bFQqeA,9komTDz8TdM,1
CkwX_bFQqeA,VA5XNcxZgVc,1
CkwX_bFQqeA,1KpYsGMTmvo,1
HRLIw2TRkVM,trS2ZqdW4mw,1
HRLIw2TRkVM,bxsQQtEuC4g,1
HRLIw2TRkVM,50WHKecfJA4,1
HTsCHOqCH3A,5gAU9j17vHg,1
HTsCHOqCH3A,T-B4VRxAtbw,1
HTsCHOqCH3A,0TlxcOxbtTk,1
H9AKvE1FRT0,nTpnB4wvdoc,1
H9AKvE1FRT0,x9DNONJGHMI,1
H9AKvE1FRT0,Ne_6k5bclMg,1
3nJze3uvXRw,oizhVJstxC4,1
3nJze3uvXRw,VUu-udiTj8Y,1
1KpYsGMTmvo,qPRlD_Pcku8,1
1KpYsGMTmvo,51oWEFsIkwE,1
1KpYsGMTmvo,6CsOcgng-v4,1
-skXw0I05Jg,CSkWj808qRI,1
-skXw0I05Jg,oiLoun9wF-I,1
-skXw0I05Jg,LnvHdaBI8eM,1
8b3A7u9B2bo,igjEVft73uU,1
8b3A7u9B2bo,Ap1AH-9UNjU,1
8b3A7u9B2bo,vJk-b6KQBSg,1
NYlwRZRW6Hc,Z-N2UghSdWw,1
NYlwRZRW6Hc,UE0EZ-E0GAw,1
NYlwRZRW6Hc,mUWa78eHDVI,1
vYQJatWpBXY,utDVUNUC474,1
vYQJatWpBXY,9komTDz8TdM,1
vYQJatWpBXY,5lg6yC5_-Bs,1
ebDF-C7GJec,AuGuzc3rioM,1
ebDF-C7GJec,fjvOFCU-WII,1
ebDF-C7GJec,I29KDz_RCo0,1
YfpwAPCmnoc,5Z2fed4d3dU,1
YfpwAPCmnoc,HRLIw2TRkVM,1
YfpwAPCmnoc,bcHRBTGVIGc,1
4-W5jc8KtGM,OKdlHtViW_Y,1
4-W5jc8KtGM,5Z2fed4d3dU,1
4-W5jc8KtGM,ZM0RGxh1UFs,1
j2LOxA0h5U0,igjEVft73uU,1
j2LOxA0h5U0,PRSoRkM8GcM,1
j2LOxA0h5U0,M9SIafVsqyc,1
QKX2hqibXhQ,H9AKvE1FRT0,1
QKX2hqibXhQ,j2LOxA0h5U0,1
XLxzm79yL6M,bxsQQtEuC4g,1
XLxzm79yL6M,igjEVft73uU,1
XLxzm79yL6M,gJwS7J6iWXg,1
GbymCuZTvP8,H9AKvE1FRT0,1
GbymCuZTvP8,TUMbW6_-xX4,1
GbymCuZTvP8,x9DNONJGHMI,1
nLC4YOQBPxE,o9YZlDzKB7s,1
nLC4YOQBPxE,YC2AjdjNj_I,1
nLC4YOQBPxE,16pVksbOOoQ,1
wv5byMsuzBE,z-53ZTJmDUA,1
wv5byMsuzBE,_fFNTkr0eJI,1
wv5byMsuzBE,MyPyZhF1xEk,1
66Aiuj041_c,Nx31EpER_q8,1
66Aiuj041_c,OKaeM0u_1HQ,1
66Aiuj041_c,vKRChTCXf64,1
eKiyQr9ilj4,37iLIRm6UTA,1
eKiyQr9ilj4,DopCokmdPAg,1
5gAU9j17vHg,8b3A7u9B2bo,1
5gAU9j17vHg,GbymCuZTvP8,1
5gAU9j17vHg,66Aiuj041_c,1
LnvHdaBI8eM,T7wZ0a8qtx8,1
LnvHdaBI8eM,-skXw0I05Jg,1
LnvHdaBI8eM,XWA042RwtMw,1
_GuI9uFDnC8,lSoXNWRs-0o,1
_GuI9uFDnC8,fYyAs1t0nG4,1
_GuI9uFDnC8,76fZMF_R0eA,1
fVaeU_EKSRI,bPjHj3iGYLk,1
fVaeU_EKSRI,XWA042RwtMw,1
fVaeU_EKSRI,IZMKcbC0rTs,1
C8uDC_gtEgw,6N79rkaKar0,1
C8uDC_gtEgw,YfpwAPCmnoc,1
C8uDC_gtEgw,dUqjU3UaJus,1
VvbnZLssLPQ,BbZD4Ut52X8,1
VvbnZLssLPQ,VHUkRI-DUcY,1
VvbnZLssLPQ,rhCCgaxedQQ,1
igjEVft73uU,pPaNy7d88TU,1
igjEVft73uU,bxsQQtEuC4g,1
igjEVft73uU,rlJIp4NPRfg,1
igjEVft73uU,6fO-tgpXOmc,1
igjEVft73uU,Tgi-iUEfERs,1
igjEVft73uU,89YexHPNJVA,1
igjEVft73uU,t0lK7EzqPC0,1
bcHRBTGVIGc,ouV1XFoCMKA,1
bcHRBTGVIGc,-cQDsrdzmNE,1
bcHRBTGVIGc,g3MunKHCXc4,1
KM4JuH9EV8k,AuGuzc3rioM,1
KM4JuH9EV8k,fjvOFCU-WII,1
KM4JuH9EV8k,C8uDC_gtEgw,1
50WHKecfJA4,C8uDC_gtEgw,1
50WHKecfJA4,2sr88uZ3Fjk,1
50WHKecfJA4,83L6vZx6OuA,1
2sr88uZ3Fjk,KK-a7lQ-oRA,1
2sr88uZ3Fjk,jiBK5YXS-_A,1
2sr88uZ3Fjk,2KPHJDz5NQM,1
0H1lLtAJZso,WA43GEXTovg,1
0H1lLtAJZso,gGFb4y2-g5c,1
0H1lLtAJZso,83L6vZx6OuA,1
8niK-WByhb4,YXTU8JEevTc,1
8niK-WByhb4,1wbqFs5NfRo,1
8niK-WByhb4,83L6vZx6OuA,1
2g_5_RW2If4,gGFb4y2-g5c,1
2g_5_RW2If4,3nJze3uvXRw,1
2g_5_RW2If4,OKdlHtViW_Y,1
0TlxcOxbtTk,A1f5IPjrQ7Q,1
0TlxcOxbtTk,nLC4YOQBPxE,1
0TlxcOxbtTk,Ap1AH-9UNjU,1
z_cDU4EaPck,KM4JuH9EV8k,1
z_cDU4EaPck,C8uDC_gtEgw,1
z_cDU4EaPck,y_MdwET4sU4,1
YoV-uSdStt0,WtZmiWFqU5M,1
YoV-uSdStt0,3nJze3uvXRw,1
YoV-uSdStt0,VQ252q8tf3g,1
BXEIV8X-0_0,TwIw8fxnRxg,1
BXEIV8X-0_0,1wbqFs5NfRo,1
BXEIV8X-0_0,bcHRBTGVIGc,1
-cQDsrdzmNE,WA43GEXTovg,1
-cQDsrdzmNE,8niK-WByhb4,1
-cQDsrdzmNE,hT-Im-tGN30,1
trS2ZqdW4mw,JgmHxSKHpgc,1
trS2ZqdW4mw,KM4JuH9EV8k,1
trS2ZqdW4mw,ebDF-C7GJec,1
hT-Im-tGN30,KM4JuH9EV8k,1
hT-Im-tGN30,SCLNgoVWypI,1
hT-Im-tGN30,5Z2fed4d3dU,1
