Source,Target,weight
5xs2BSGe8Wg,WUupTMljhyA,1
5xs2BSGe8Wg,WCgjJQ-goNI,1
5xs2BSGe8Wg,eg4X9U4FcDI,1
WUupTMljhyA,h5xqP-aPwOU,1
WUupTMljhyA,5RdOwUFNyR0,1
WUupTMljhyA,zyHBT4sfHoE,1
WUupTMljhyA,uPLoJ3KCNNk,1
WUupTMljhyA,UjqkWSwuGQU,1
WUupTMljhyA,YwwP82d9CpE,1
h5xqP-aPwOU,zTtzGhYd0Po,1
h5xqP-aPwOU,N1F-vckyQfY,2
h5xqP-aPwOU,nGXNnONA_WU,2
h5xqP-aPwOU,apuygXKOnpI,1
h5xqP-aPwOU,63wCfqSQp8c,1
h5xqP-aPwOU,HAlVUPDD-EM,1
h5xqP-aPwOU,e0zAJfbP3gg,1
h5xqP-aPwOU,xMiug2sZ4Io,1
h5xqP-aPwOU,vHSJ2brceKI,1
h5xqP-aPwOU,WUupTMljhyA,1
apuygXKOnpI,yZYQpge1W5s,1
apuygXKOnpI,TXnHT1aRD7k,1
apuygXKOnpI,h5xqP-aPwOU,1
yZYQpge1W5s,SsoVhKo4UvQ,1
yZYQpge1W5s,wTdRiedQJPI,1
yZYQpge1W5s,hKUffHXOb8U,1
SsoVhKo4UvQ,2AMu-G51yTY,1
SsoVhKo4UvQ,MnUfXYGtT5Q,1
SsoVhKo4UvQ,IUWpr0gR81A,1
wTdRiedQJPI,kabsFD3X4Gs,1
wTdRiedQJPI,XDd7z6RG_ko,1
wTdRiedQJPI,4OlWr8LoUXQ,1
4OlWr8LoUXQ,W9W_nDU_qvQ,1
4OlWr8LoUXQ,L8kilExgrk8,1
4OlWr8LoUXQ,J5sA5VfKTKA,1
hKUffHXOb8U,cUzklzVXJwo,1
hKUffHXOb8U,syP-OtdCIho,1
hKUffHXOb8U,-5RCmu-HuTg,1
cUzklzVXJwo,z2x3SSBVGJU,2
cUzklzVXJwo,q-_7y0WUnW4,3
cUzklzVXJwo,j5v8D-alAKE,1
cUzklzVXJwo,gMlf1ELvRzc,2
cUzklzVXJwo,kTXTPe3wahc,2
cUzklzVXJwo,48sCx-wBs34,1
cUzklzVXJwo,EcMKLwVlpJk,1
cUzklzVXJwo,-KEwkWjADEA,2
cUzklzVXJwo,Usu9xZfabPM,1
TXnHT1aRD7k,khLlpu-qJuM,2
TXnHT1aRD7k,mD-ioJM8v64,1
TXnHT1aRD7k,79ExQWKb2vA,1
TXnHT1aRD7k,h5xqP-aPwOU,1
TXnHT1aRD7k,X6bHEIeWKt0,1
khLlpu-qJuM,gmEc7_jV3j0,1
khLlpu-qJuM,E8Bq4DbMaRU,1
khLlpu-qJuM,wgUkjbMhF18,1
khLlpu-qJuM,TXnHT1aRD7k,1
khLlpu-qJuM,SDD7M1OWBDg,1
khLlpu-qJuM,e0zAJfbP3gg,1
mD-ioJM8v64,xvzz1IxUaNg,1
mD-ioJM8v64,Zdv06jXloD4,1
mD-ioJM8v64,UGgvgKE0n8o,1
79ExQWKb2vA,cUzklzVXJwo,1
79ExQWKb2vA,mJ0bVUPd6Mc,1
79ExQWKb2vA,9bamaEMftg4,1
9bamaEMftg4,LfZpLllgd5Q,1
9bamaEMftg4,MXcddiS32s0,1
9bamaEMftg4,hKa3EZqofNo,1
zTtzGhYd0Po,cUzklzVXJwo,1
zTtzGhYd0Po,u4taz6dfPQc,1
zTtzGhYd0Po,AGELqqSx_TU,1
N1F-vckyQfY,Jozh3R2YLXA,1
N1F-vckyQfY,MiJR7VKTHc4,1
