Id;Genre;Probabilities
PPySn3slfXI;Film & Animation; {'27': 0.17500000000000002, '1': 0.3583333333333334, '28': 0.06666666666666668, '22': 0.20833333333333331, '24': 0.1416666666666667, '23': 0.03333333333333333, '26': 0.008333333333333333, '25': 0.008333333333333333}
C-nALYF73hU;People & Blogs; {'28': 0.2833333333333334, '27': 0.15000000000000002, '22': 0.45, '20': 0.05000000000000001, '1': 0.016666666666666666, '24': 0.03333333333333333, '2': 0.016666666666666666}
ilj8fZroRw0;News & Politics; {'19': 0.1, '22': 0.2, '25': 0.1, '1': 0.2, '27': 0.4}
946jf4T8zqY;News & Politics; {'17': 0.4, '24': 0.1, '27': 0.1, '23': 0.1, '29': 0.1, '22': 0.2}
phkNgC8Vxj4;Film & Animation; {'27': 0.15000000000000002, '22': 0.55, '1': 0.15000000000000002, '25': 0.1, '29': 0.05}
_vrHfYUvFSQ;People & Blogs; {'28': 0.30000000000000004, '27': 0.4, '1': 0.1, '22': 0.2}
h7FTPuavk9Q;Entertainment; {'24': 0.9999999999999999}
9Bnu0UrgxBg;Film & Animation; {'1': 0.5, '22': 0.1, '29': 0.1, '27': 0.2, '25': 0.1}
kqEfIQv0voo;Entertainment; {'26': 0.30000000000000004, '28': 0.2, '19': 0.1, '22': 0.2, '24': 0.1, '27': 0.1}
LI_no3YHgJ4;Entertainment; {'24': 0.4, '19': 0.1, '22': 0.2, '28': 0.1, '25': 0.1, '17': 0.1}
uCo-jm_cyIs;People & Blogs; {'22': 0.7999999999999999, '1': 0.1, '24': 0.1}
Uq8l4XVfgPA;Film & Animation; {'24': 0.30000000000000004, '27': 0.30000000000000004, '22': 0.05, '1': 0.35}
s4aKCilMOFI;Entertainment; {'24': 0.7, '26': 0.30000000000000004}
65N5ouukO6w;News & Politics; {'25': 0.8999999999999999, '24': 0.1}
ImI1MaeUp_E;Entertainment; {'24': 0.8999999999999999, '22': 0.1}
yYrSoVCjYAw;News & Politics; {'27': 0.30000000000000004, '25': 0.5, '28': 0.1, '22': 0.1}
Kf3-el-dJAw;Entertainment; {'1': 0.1, '27': 0.1, '22': 0.4, '24': 0.1, '28': 0.30000000000000004}
2h3HxJUrj_c;Education; {'25': 0.05, '27': 0.25, '28': 0.2, '24': 0.15000000000000002, '22': 0.25, '1': 0.1}
BUcT5LHmA7w;Howto & Style; {'26': 0.8999999999999999, '27': 0.1}
YlQIHEciRZI;People & Blogs; {'24': 0.1, '22': 0.5, '27': 0.1, '19': 0.1, '10': 0.1, '29': 0.1}
2fLE95WP68I;Sports; {'17': 0.9999999999999999}
IOAQSybh2qw;News & Politics; {'25': 0.5, '27': 0.30000000000000004, '1': 0.1, '22': 0.1}
hFmPEx6-uMA;Howto & Style; {'26': 0.9999999999999999}
duMN992KfiY;Film & Animation; {'24': 0.2, '26': 0.1, '27': 0.30000000000000004, '22': 0.1, '1': 0.30000000000000004}
u432T_cDgQs;Entertainment; {'24': 0.5, '1': 0.2, '22': 0.2, '27': 0.1}
b6OCuJZ9bX4;Science & Technology; {'2': 0.1, '28': 0.4, '24': 0.1, '17': 0.1, '1': 0.2, '27': 0.1}
2qWv8f4Pijs;Sports; {'22': 0.1, '17': 0.8999999999999999}
Ix11VQ8f7uY;Howto & Style; {'2': 0.1, '24': 0.1, '26': 0.4, '22': 0.2, '28': 0.1, '10': 0.1}
Z00berTW5hc;Howto & Style; {'22': 0.6, '27': 0.1, '24': 0.1, '26': 0.1, '2': 0.1}
Ts70LHeJXU4;Entertainment; {'24': 0.6, '22': 0.1, '25': 0.1, '1': 0.1, '27': 0.1}
wQlEoGB-d40;People & Blogs; {'22': 0.9999999999999999}
BLk_CAMmQPc;Howto & Style; {'26': 0.7, '22': 0.2, '24': 0.1}
MBItc_QAUUM;Science & Technology; {'28': 0.2, '27': 0.7, '25': 0.1}
bcDBJJkWvDk;Music; {'17': 0.5, '23': 0.1, '24': 0.2, '22': 0.2}
sYwtIWYpPvQ;Howto & Style; {'26': 0.6, '22': 0.1, '28': 0.30000000000000004}
R4Sz7BQig4M;Entertainment; {'24': 0.6, '28': 0.1, '25': 0.2, '1': 0.1}
N0sPfqYy6FI;People & Blogs; {'28': 0.55, '22': 0.25, '24': 0.05, '25': 0.05, '19': 0.05, '10': 0.05}
JdHEMaB2HeI;Entertainment; {'28': 0.30000000000000004, '1': 0.1, '22': 0.4, '24': 0.2}
QflVqavHHM0;News & Politics; {'22': 0.4, '24': 0.30000000000000004, '20': 0.1, '28': 0.1, '27': 0.1}
cur3m4jbziQ;News & Politics; {'25': 0.4, '19': 0.30000000000000004, '24': 0.2, '27': 0.1}
zRnT6vEbADk;People & Blogs; {'17': 0.4, '24': 0.2, '1': 0.1, '25': 0.1, '22': 0.2}
ODhL9p6n86s;People & Blogs; {'22': 0.6, '24': 0.1, '1': 0.2, '25': 0.1}
hXpLVmL2esw;Education; {'27': 0.30000000000000004, '1': 0.4, '25': 0.2, '24': 0.1}
5axNR8R7XI8;Science & Technology; {'28': 0.2, '22': 0.25, '27': 0.2, '2': 0.1, '24': 0.1, '1': 0.1, '25': 0.05}
W2Cv5hZfOmk;Entertainment; {'27': 0.1, '19': 0.1, '24': 0.4, '1': 0.2, '25': 0.2}
GD5iI3jzpoE;Film & Animation; {'27': 0.1, '25': 0.1, '1': 0.4, '24': 0.2, '22': 0.2}
taOr_HQHPXw;Howto & Style; {'26': 0.6, '24': 0.1, '2': 0.2, '28': 0.1}
DNALe0_9PNY;People & Blogs; {'1': 0.30000000000000004, '22': 0.6, '24': 0.1}
UNi0dvB-4L0;Entertainment; {'24': 0.8999999999999999, '22': 0.1}
qVjnPvFENEE;People & Blogs; {'27': 0.1, '24': 0.2, '1': 0.4, '22': 0.30000000000000004}
KECHTe9QsPw;Entertainment; {'24': 0.7, '22': 0.30000000000000004}
DIYz3KWyF5I;People & Blogs; {'22': 0.2, '24': 0.30000000000000004, '17': 0.30000000000000004, '25': 0.1, '10': 0.1}
M1-AlF8mYvE;Entertainment; {'24': 0.30000000000000004, '22': 0.4, '26': 0.30000000000000004}
CqKRfZHpYBs;Entertainment; {'19': 0.1, '1': 0.30000000000000004, '25': 0.1, '22': 0.5}
NVSEoTA0EyA;People & Blogs; {'22': 0.30000000000000004, '27': 0.5, '17': 0.1, '2': 0.1}
UQrRC3CfIJg;People & Blogs; {'24': 0.5, '19': 0.1, '22': 0.1, '28': 0.2, '10': 0.1}
YfOWL8aeS74;People & Blogs; {'22': 0.4, '24': 0.4, '19': 0.1, '1': 0.1}
GsOHKxjXbVY;Education; {'27': 0.30000000000000004, '28': 0.1, '1': 0.4, '24': 0.1, '25': 0.1}
T2ty-TdWKM0;Entertainment; {'24': 0.7, '25': 0.1, '15': 0.1, '10': 0.1}
J-fRhqqsBGw;People & Blogs; {'22': 0.30000000000000004, '27': 0.2, '24': 0.2, '19': 0.1, '28': 0.1, '1': 0.1}
nZlvs7IKSkA;Education; {'27': 0.30000000000000004, '28': 0.1, '25': 0.1, '24': 0.1, '22': 0.2, '17': 0.2}
zN1PyNwjHpc;News & Politics; {'25': 0.30000000000000004, '28': 0.1, '24': 0.1, '27': 0.4, '22': 0.1}
hYAf5NdWqT0;Entertainment; {'27': 0.2, '17': 0.2, '24': 0.1, '19': 0.4, '22': 0.1}
UAXR-eT2OdU;People & Blogs; {'27': 0.1, '22': 0.30000000000000004, '24': 0.30000000000000004, '26': 0.2, '2': 0.1}
