Id;Genre;Probabilities
qGSfK55Ggs4;Travel & Events; {'19': 0.9399999999999998, '24': 0.04, '22': 0.02}
az1jMn2sVPw;Gaming; {'20': 0.7, '2': 0.1, '28': 0.1, '17': 0.1}
eoccx5FO7UU;Gaming; {'20': 0.2, '2': 0.30000000000000004, '17': 0.1, '22': 0.30000000000000004, '23': 0.1}
zTGd8TxWfDg;Travel & Events; {'19': 0.8749999999999999, '27': 0.1, '22': 0.025}
EEh01PX-q9I;Science & Technology; {'28': 0.5, '24': 0.1, '10': 0.1, '26': 0.1, '22': 0.1, '2': 0.1}
l0aWrfeoy2c;Howto & Style; {'26': 0.7, '22': 0.30000000000000004}
UQ3GHs9PBIQ;Gaming; {'20': 0.7, '17': 0.1, '22': 0.2}
UKjjBgfZG5Q;Travel & Events; {'19': 0.9999999999999999}
npjvKRCbS40;Travel & Events; {'19': 0.9999999999999999}
YDQpyQ8wsrc;People & Blogs; {'22': 0.5, '19': 0.1, '25': 0.1, '24': 0.30000000000000004}
fXOaWevi6f8;News & Politics; {'26': 0.1, '25': 0.6, '27': 0.05, '28': 0.05, '19': 0.15000000000000002, '22': 0.05}
-OVuFTp2DZQ;Travel & Events; {'19': 0.9999999999999999}
EiHdMJejTPU;Entertainment; {'24': 0.7, '23': 0.1, '22': 0.2}
PgzwGjaTr98;Travel & Events; {'19': 0.8749999999999999, '24': 0.07500000000000001, '22': 0.025, '25': 0.025}
I9zvwC4_cs4;Nonprofits & Activism; {'26': 0.1, '29': 0.1, '22': 0.30000000000000004, '28': 0.1, '25': 0.2, '19': 0.1, '24': 0.1}
l3G2ROUPlXI;Travel & Events; {'19': 0.9999999999999999}
I-wB0moRpMw;Gaming; {'20': 0.8999999999999999, '22': 0.1}
vW4tyQ5XD_Q;Sports; {'2': 0.4, '17': 0.5, '27': 0.1}
kaj1oMRoyks;Gaming; {'20': 0.8999999999999999, '22': 0.1}
vdkQWgZLrYA;Entertainment; {'24': 0.8999999999999999, '19': 0.1}
ne7Rf52SClI;Gaming; {'20': 0.9999999999999999}
YYwN1R8hVsI;People & Blogs; {'22': 0.6, '27': 0.1, '24': 0.2, '2': 0.1}
gLJy5njInoc;Travel & Events; {'19': 0.9999999999999999}
ROozLTYm_OQ;Travel & Events; {'19': 0.9999999999999999}
mjkFrqPejyU;Howto & Style; {'26': 0.7999999999999999, '27': 0.1, '22': 0.1}
g42o1rLPq0A;Travel & Events; {'19': 0.8999999999999999, '22': 0.1}
xEYMaL6-3ls;Travel & Events; {'19': 0.7999999999999999, '22': 0.1, '27': 0.1}
