Source,Target,weight
DMoCM_FgLP8,qo3ewdnBDnA,1
DMoCM_FgLP8,VvjQxC39_vQ,1
DMoCM_FgLP8,bBmKLYoggkA,2
DMoCM_FgLP8,Ek4IRwHBqyo,1
DMoCM_FgLP8,tBocKXehKDk,1
DMoCM_FgLP8,uAJMt76lEUg,1
DMoCM_FgLP8,ElhHt3NCJNY,1
DMoCM_FgLP8,f1tYe3TkhTc,1
dGxuLfj0uqU,-7jjo8UICjQ,1
dGxuLfj0uqU,0-JmHwVMhWM,1
dGxuLfj0uqU,Heo7YsV-ql4,1
CuU9q2VKOyc,SaCheA6Njc4,1
CuU9q2VKOyc,Qr4azoVLqL0,1
CuU9q2VKOyc,hXE9YgIgkzc,1
-7jjo8UICjQ,CuU9q2VKOyc,1
-7jjo8UICjQ,BvCg4W5hvNk,1
-7jjo8UICjQ,6IwsZ90iA0k,1
fKC-LU669r8,9bJPxO9iWKM,1
fKC-LU669r8,5gfIDSreaV0,1
fKC-LU669r8,xd891GuKvgo,1
4pcNRDx6KrE,EFi-pxsKWzE,1
4pcNRDx6KrE,nIso825-Ko4,1
4pcNRDx6KrE,qt_urUz42vI,1
tBocKXehKDk,GsJQNwjrIA8,1
tBocKXehKDk,0bjB-IWEYI0,1
tBocKXehKDk,WnWQ56zEuko,1
OcowUGHfIJQ,YZva0zJetqY,1
OcowUGHfIJQ,nz7KQE09RyI,1
OcowUGHfIJQ,uAJMt76lEUg,1
grWRSyptTnk,AXdX6Ss29w0,1
grWRSyptTnk,owYX6Rg3wT8,1
grWRSyptTnk,UtWaBEn_x8c,1
qjqsIENcFR0,hGIW2fDb0jg,1
qjqsIENcFR0,AVaSEEdfmRI,1
qjqsIENcFR0,FobS3w7QX-Y,1
5gfIDSreaV0,sn0ZwjMkwDY,1
5gfIDSreaV0,e-sMfjXv-NE,1
5gfIDSreaV0,e3A6rdvkiW0,1
hGIW2fDb0jg,4pcNRDx6KrE,1
hGIW2fDb0jg,grWRSyptTnk,1
hGIW2fDb0jg,VOoXsOWE-rQ,1
vpaPWuDQUcc,aNMlq-hOIoc,1
vpaPWuDQUcc,M_rNY2G-C8Y,1
vpaPWuDQUcc,T3AuplcGNyo,1
l-7C5EqO8EU,uAJMt76lEUg,1
l-7C5EqO8EU,oPyqEYo-VoQ,1
l-7C5EqO8EU,OcowUGHfIJQ,1
WnWQ56zEuko,lR7icNffxXE,1
WnWQ56zEuko,euM9O6Qaog8,1
WnWQ56zEuko,VfW29bY-0c4,1
bBmKLYoggkA,DMoCM_FgLP8,1
bBmKLYoggkA,OcowUGHfIJQ,1
bBmKLYoggkA,l-7C5EqO8EU,1
