Source,Target,{weight}
HwGmXpWsvSo,QUUC3rVbS4U,{1}
QkFweL2BFQ8,3Zpe_7yFkBs,{1}
QkFweL2BFQ8,TL0wZqajioY,{1}
QkFweL2BFQ8,U9y29Lp8u_I,{1}
QkFweL2BFQ8,Q-ok5HebiCw,{1}
QkFweL2BFQ8,vSgHe2g6BA0,{1}
QkFweL2BFQ8,EvHm1yULjUQ,{1}
1neu67NfPBs,TL0wZqajioY,{1}
1neu67NfPBs,Q-ok5HebiCw,{1}
1neu67NfPBs,RiUORHr6DFk,{1}
LfbQC3muuEk,nWRaXrbtRYs,{1}
LfbQC3muuEk,QDmGb-Zcpdc,{1}
LfbQC3muuEk,RiUORHr6DFk,{1}
ANTfTMQoe1M,8SuJExjfvZQ,{1}
ANTfTMQoe1M,0bG2T-CWc7c,{1}
ANTfTMQoe1M,k4DvlWEjzBQ,{1}
QUUC3rVbS4U,Q-ok5HebiCw,{2}
QUUC3rVbS4U,SUZ8bmwE2KM,{1}
QUUC3rVbS4U,nWRaXrbtRYs,{1}
QUUC3rVbS4U,EOLMTl-H0t0,{1}
QUUC3rVbS4U,EvHm1yULjUQ,{1}
Y6DL1oiCwmQ,Gu5Y35NTTVs,{1}
Y6DL1oiCwmQ,IyHbxVSdq68,{1}
Y6DL1oiCwmQ,b0WqSZzc78k,{1}
Gu5Y35NTTVs,etL2i7Qz5p4,{1}
Gu5Y35NTTVs,lO-8_WFsZ6U,{1}
Gu5Y35NTTVs,G2FiZEkxdYs,{1}
etL2i7Qz5p4,Gu5Y35NTTVs,{1}
etL2i7Qz5p4,cy5ZBli90g0,{1}
etL2i7Qz5p4,hr4y06stAVk,{1}
lO-8_WFsZ6U,2EAMMaPtRVI,{1}
lO-8_WFsZ6U,Gu5Y35NTTVs,{1}
lO-8_WFsZ6U,etL2i7Qz5p4,{1}
G2FiZEkxdYs,l6TgyJDziw4,{1}
G2FiZEkxdYs,V5ecnIcdtd8,{1}
G2FiZEkxdYs,sPZkISamPn4,{1}
IyHbxVSdq68,FkdaFSqg344,{1}
IyHbxVSdq68,PxmjF1k2j-A,{1}
IyHbxVSdq68,G1NqA_b5PtM,{1}
FkdaFSqg344,2PYK5pJwK6Q,{1}
FkdaFSqg344,a7N3hj4Fmrw,{1}
FkdaFSqg344,8ApnEyUQFVk,{1}
PxmjF1k2j-A,BaZ4R2ovI9k,{1}
PxmjF1k2j-A,Rn5rMtwI81w,{1}
PxmjF1k2j-A,Y6DL1oiCwmQ,{1}
G1NqA_b5PtM,hF3NgzVxQZ0,{1}
G1NqA_b5PtM,BYNXspC-_xs,{1}
G1NqA_b5PtM,Q9w4RpKHh8Q,{1}
b0WqSZzc78k,uykobxM8uwg,{1}
b0WqSZzc78k,N5_OkdvPmUI,{1}
b0WqSZzc78k,3ruubm7WMWE,{1}
uykobxM8uwg,PxmjF1k2j-A,{1}
uykobxM8uwg,tgl-QThIXJk,{1}
uykobxM8uwg,u8hLpwA4pVc,{1}
N5_OkdvPmUI,s8hg-1Rfs7c,{1}
N5_OkdvPmUI,34ly4a0zTzM,{1}
N5_OkdvPmUI,n-f-aSOJLgc,{1}
3ruubm7WMWE,fywVOcxx3VI,{1}
3ruubm7WMWE,n-f-aSOJLgc,{1}
3ruubm7WMWE,_eTPG94HNS4,{1}
R59gdJgiC-o,ICOBm9fWkIo,{1}
R59gdJgiC-o,odEVupB752U,{1}
R59gdJgiC-o,RbIm2vui_oM,{1}
ICOBm9fWkIo,HE_sXVVY4a0,{1}
ICOBm9fWkIo,ApC0faRYabI,{1}
ICOBm9fWkIo,tMPUOm7s7jI,{1}
ICOBm9fWkIo,M2QewerYwV8,{1}
ICOBm9fWkIo,MV078z5fwds,{1}
ICOBm9fWkIo,fIEKfr9CaZA,{1}
HE_sXVVY4a0,h7sxGXye844,{1}
HE_sXVVY4a0,MV078z5fwds,{1}
HE_sXVVY4a0,-5RCmu-HuTg,{1}
h7sxGXye844,fIEKfr9CaZA,{1}
h7sxGXye844,bvNM9iuNBTs,{1}
h7sxGXye844,zXWGjbH1YlY,{1}
fIEKfr9CaZA,HE_sXVVY4a0,{1}
fIEKfr9CaZA,zSErYhxNLX0,{3}
fIEKfr9CaZA,AR-86T8jpuQ,{2}
fIEKfr9CaZA,MnUfXYGtT5Q,{1}
fIEKfr9CaZA,q4zZ2ker1iI,{1}
fIEKfr9CaZA,hO52C1QMusI,{1}
bvNM9iuNBTs,MnUfXYGtT5Q,{1}
bvNM9iuNBTs,Xm_2zmX6Akc,{1}
bvNM9iuNBTs,zXWGjbH1YlY,{1}
zXWGjbH1YlY,MnUfXYGtT5Q,{1}
zXWGjbH1YlY,hO52C1QMusI,{1}
zXWGjbH1YlY,jey_CzIOfYE,{1}
MV078z5fwds,VYJp813tGH4,{1}
MV078z5fwds,-5RCmu-HuTg,{1}
MV078z5fwds,dJyz6iK8VXE,{1}
MV078z5fwds,ICOBm9fWkIo,{1}
MV078z5fwds,Wm2R6MrJdyY,{1}
MV078z5fwds,fIEKfr9CaZA,{1}
Wm2R6MrJdyY,hO52C1QMusI,{1}
Wm2R6MrJdyY,MV078z5fwds,{1}
Wm2R6MrJdyY,qqi0jHn_7-I,{1}
zSErYhxNLX0,WvmlIZwunHE,{1}
zSErYhxNLX0,Ddzf9Mm4hdY,{1}
zSErYhxNLX0,hO52C1QMusI,{1}
zSErYhxNLX0,fIEKfr9CaZA,{1}
zSErYhxNLX0,QAs0JKj9YzA,{1}
zSErYhxNLX0,23dArPpXgCM,{1}
AR-86T8jpuQ,Zjq6vyFjv7Q,{1}
AR-86T8jpuQ,h7sxGXye844,{1}
AR-86T8jpuQ,MnUfXYGtT5Q,{1}
odEVupB752U,zSErYhxNLX0,{1}
odEVupB752U,6rJJINGsH-Q,{1}
odEVupB752U,6vHhgw0n8t0,{1}
QAs0JKj9YzA,LxZuaAVh8sk,{1}
QAs0JKj9YzA,FYUjo7zvz4A,{1}
QAs0JKj9YzA,4cYuWLZI5kw,{1}
23dArPpXgCM,mt_8doJ6M4k,{1}
23dArPpXgCM,9OF06n1jNkM,{1}
23dArPpXgCM,FU8IwII8hhc,{1}
aMcjxSThD54,-5RCmu-HuTg,{1}
aMcjxSThD54,g8GSlP2yCD8,{1}
aMcjxSThD54,di2FM8WZI5E,{1}
UZMIbo_DxJk,TmNSlF7lcaw,{1}
UZMIbo_DxJk,jey_CzIOfYE,{1}
UZMIbo_DxJk,-5RCmu-HuTg,{1}
qTk-69f64KU,_iudkPi4_sY,{1}
qTk-69f64KU,Iy4vq8RdPGU,{1}
qTk-69f64KU,UZMIbo_DxJk,{1}
I_VSJQeLjwI,GBv0XLINAfs,{1}
I_VSJQeLjwI,TUD3pE3ZsQI,{1}
I_VSJQeLjwI,zPfFqFl31ZI,{1}
lJX7OPxWVvg,BGqcG8Ja_FY,{1}
lJX7OPxWVvg,5qhvF21WRIA,{1}
lJX7OPxWVvg,6a5PGK6Yih4,{1}
RbIm2vui_oM,5Sp0PQFK8ng,{1}
RbIm2vui_oM,bvNM9iuNBTs,{1}
RbIm2vui_oM,JL9jnmohSFU,{1}
5Sp0PQFK8ng,_iarSAe2BN0,{1}
5Sp0PQFK8ng,v6pOUI8IPSQ,{1}
5Sp0PQFK8ng,Z7NFZ7b_67M,{1}
_iarSAe2BN0,1G-mKa4pFkA,{1}
_iarSAe2BN0,FntF1mGCK9M,{1}
_iarSAe2BN0,z3cjksFFKAQ,{1}
v6pOUI8IPSQ,fIEKfr9CaZA,{1}
v6pOUI8IPSQ,VYJp813tGH4,{1}
v6pOUI8IPSQ,MV078z5fwds,{1}
Z7NFZ7b_67M,VYJp813tGH4,{1}
Z7NFZ7b_67M,fIEKfr9CaZA,{1}
Z7NFZ7b_67M,h7sxGXye844,{1}
JL9jnmohSFU,IoppxgDTzUU,{1}
JL9jnmohSFU,-05qHLyG344,{1}
JL9jnmohSFU,lDEkOzvysm0,{1}
IoppxgDTzUU,07nOScAHnXI,{1}
IoppxgDTzUU,UGmADfU5HGU,{1}
IoppxgDTzUU,fkT7pMQ8uJA,{1}
-05qHLyG344,07nOScAHnXI,{1}
-05qHLyG344,T7frvyrcpDU,{1}
-05qHLyG344,pkte99B_xUc,{1}
lDEkOzvysm0,Sk47e7oMkk4,{1}
lDEkOzvysm0,E1hDen2vTm4,{1}
lDEkOzvysm0,8v64SSuo5SE,{1}
