Id;Genre;Probabilities
04j6fvQOSl0;Howto & Style; {'26': 0.7999999999999999, '15': 0.1, '22': 0.1}
97vAJg-KcFE;Howto & Style; {'26': 0.8999999999999999, '22': 0.1}
_XUvBTiI8hs;Howto & Style; {'26': 0.9999999999999999}
6vnwV8Tjtzc;Howto & Style; {'26': 0.7999999999999999, '22': 0.1, '28': 0.1}
CfMKcAx67H4;Howto & Style; {'26': 0.7999999999999999, '28': 0.2}
YfWoYF2Kfg8;Travel & Events; {'27': 0.2, '24': 0.1, '26': 0.5, '29': 0.1, '22': 0.1}
G923SvteAQU;Howto & Style; {'26': 0.8999999999999999, '22': 0.1}
YJxpmiRRsik;Howto & Style; {'26': 0.7999999999999999, '22': 0.2}
HJVUQHOjhSw;Howto & Style; {'26': 0.8999999999999999, '27': 0.1}
R3YIG1zIYCo;Howto & Style; {'26': 0.7999999999999999, '28': 0.1, '19': 0.1}
4ye2J93oIIg;Howto & Style; {'26': 0.9999999999999999}
