Id;Genre;Probabilities
iaQWeQvaQTs;Film & Animation; {'1': 0.9999999999999999}
W02IGuZVtv0;Entertainment; {'20': 0.25, '24': 0.55, '1': 0.1, '22': 0.1}
S4i2--zrBDw;Film & Animation; {'1': 0.7, '24': 0.30000000000000004}
F3y4fgWrAuE;Entertainment; {'24': 0.8999999999999999, '1': 0.1}
PcdX-2yEgCs;Entertainment; {'20': 0.1, '22': 0.1, '24': 0.7999999999999999}
VC83ws6w6-w;Film & Animation; {'1': 0.4, '24': 0.6}
q2n5saAkh7A;Entertainment; {'24': 0.8999999999999999, '1': 0.1}
3MlS1lzQ7BA;Film & Animation; {'1': 0.9999999999999999}
oi_oFyXZvCE;Entertainment; {'24': 0.5, '20': 0.2, '1': 0.30000000000000004}
qX7wCq-uX2s;Film & Animation; {'1': 0.9999999999999999}
tPzgqZc9id4;Film & Animation; {'1': 0.75, '22': 0.1, '24': 0.05, '20': 0.1}
0kusMVkSmCk;Film & Animation; {'1': 0.6, '20': 0.2, '24': 0.2}
op8c_ts6m1Q;Entertainment; {'24': 0.9999999999999999}
YkbDlvfuat4;Film & Animation; {'1': 0.6, '24': 0.4}
SU6NciCF4nE;Film & Animation; {'1': 0.9999999999999999}
vAgqghaRwtQ;Entertainment; {'24': 0.7999999999999999, '20': 0.2}
HK_yvCsgLR4;Film & Animation; {'1': 0.8999999999999999, '22': 0.1}
1Wqs0axG_z0;Entertainment; {'24': 0.95, '1': 0.05}
tSKbNpNRGak;Entertainment; {'24': 0.9999999999999999}
HtQxQamdOIE;Film & Animation; {'1': 0.9999999999999999}
g2MGL_7qdeg;Film & Animation; {'1': 0.825, '24': 0.125, '22': 0.05}
vwJLgoFgDE4;Film & Animation; {'1': 0.9999999999999999}
zYGXq40L2vQ;Entertainment; {'24': 0.7, '22': 0.1, '1': 0.2}
vc90NQpY_4s;Film & Animation; {'1': 0.7999999999999999, '22': 0.1, '24': 0.1}
oHfGhuidwBg;Film & Animation; {'1': 0.95, '24': 0.05}
LaifEyvVm5g;Film & Animation; {'1': 0.9999999999999999}
Js2UoMSumx4;Film & Animation; {'1': 0.7999999999999999, '22': 0.1, '20': 0.1}
zMlO9B3q3Aw;Film & Animation; {'1': 0.9999999999999999}
kIqlDjOacJg;Entertainment; {'24': 0.9999999999999999}
UZojjBotsCE;Film & Animation; {'1': 0.7999999999999999, '24': 0.2}
qVk5IX_hO38;Entertainment; {'24': 0.8999999999999999, '1': 0.1}
j9QAqekW6u0;Gaming; {'20': 0.4, '17': 0.5, '24': 0.1}
phs2ymBrEf4;Film & Animation; {'1': 0.9999999999999999}
bKyt_7f2-is;Entertainment; {'24': 0.7999999999999999, '1': 0.2}
qNKA9Q60K10;Film & Animation; {'24': 0.35000000000000003, '1': 0.30000000000000004, '20': 0.25, '22': 0.1}
NQZ5BfdjDv0;Film & Animation; {'1': 0.9999999999999999}
k3qTNxSZZEc;Entertainment; {'24': 0.9999999999999999}
GOayco-JCb0;Film & Animation; {'1': 0.9999999999999999}
37_u34N6wi0;Film & Animation; {'1': 0.9999999999999999}
iPcoxtPzirs;Entertainment; {'24': 1.0666666666666667, '27': 0.20000000000000004, '1': 0.03333333333333333, '17': 0.03333333333333333}
zLeKK_eWDjo;People & Blogs; {'1': 0.6, '24': 0.2, '22': 0.1, '20': 0.1}
aQGJg_iA6G0;Gaming; {'20': 0.6, '24': 0.4}
9zhlkEzOcZQ;Entertainment; {'20': 0.4, '22': 0.15000000000000002, '24': 0.4, '1': 0.05}
tD4mSTDUxDA;Film & Animation; {'1': 0.8999999999999999, '22': 0.1}
Qh7hTdmoQUo;Film & Animation; {'1': 0.7999999999999999, '20': 0.1, '24': 0.1}
510de-Tu0HA;Film & Animation; {'1': 0.9999999999999999}
EhDFRWYdDQA;Entertainment; {'1': 0.06666666666666667, '24': 0.7333333333333334, '22': 0.03333333333333333, '28': 0.03333333333333333, '17': 0.03333333333333333, '27': 0.05000000000000001, '23': 0.03333333333333333, '20': 0.016666666666666666}
Iq9AiG4KDa4;Film & Animation; {'1': 0.8999999999999999, '20': 0.1}
ZMgY-J51i54;Entertainment; {'24': 0.4, '22': 0.30000000000000004, '20': 0.2, '1': 0.1}
MuDYgss7lZE;Film & Animation; {'1': 0.8999999999999999, '22': 0.1}
maf7WyTU1zg;Gaming; {'15': 0.2, '20': 0.5, '24': 0.2, '1': 0.1}
5vdjqvT4P14;Entertainment; {'24': 0.9999999999999999}
VGz8FMI3CI4;Entertainment; {'24': 0.9999999999999999}
0rRPX0kl9mQ;Entertainment; {'24': 0.6, '27': 0.2, '1': 0.1, '10': 0.1}
m2NNmE3RB_s;Entertainment; {'24': 0.9999999999999999}
NIEhIZQwqmE;Entertainment; {'24': 0.7, '22': 0.1, '27': 0.2}
5xbIYmOJzoI;Film & Animation; {'1': 0.8999999999999999, '24': 0.1}
