Source,Target,weight
4fxYJPMKl7w,tJycewWd4bk,1
4fxYJPMKl7w,SY_sVrpygmw,1
4fxYJPMKl7w,rREc2eZj52o,1
5ugu9KJ8X0E,966ky8krO5M,2
5ugu9KJ8X0E,qpveHcpPwX0,1
5ugu9KJ8X0E,6J2pc68KMUw,2
5ugu9KJ8X0E,UYOVyV4OMII,1
966ky8krO5M,HzujSUnYUyQ,1
966ky8krO5M,5ugu9KJ8X0E,1
966ky8krO5M,aGHqLzxcM4w,1
1-fdyE0kvpw,x7TH9yTLpS0,1
1-fdyE0kvpw,GhzVipHrCew,1
1-fdyE0kvpw,7Pd8M6sgHOU,1
cLDYb8PhOtg,6J2pc68KMUw,1
cLDYb8PhOtg,1-fdyE0kvpw,1
cLDYb8PhOtg,x7TH9yTLpS0,1
yNxFmEKDFvI,btLnBk8BHWA,1
yNxFmEKDFvI,Qmqb8w7qask,1
yNxFmEKDFvI,GxALVHaZduM,1
On0dpysiUQA,hZ-gUN1zk8c,1
On0dpysiUQA,k2BDebqUqQI,1
On0dpysiUQA,DpcQAYPL3UI,1
Fo6oU4DfdH0,EkOT2DSKFII,1
Fo6oU4DfdH0,Y-7JVVZmSLg,1
Fo6oU4DfdH0,rRb6-fLyHUo,1
EkOT2DSKFII,CaPq3jWunHM,1
EkOT2DSKFII,FScdY07WXl4,2
EkOT2DSKFII,2LpYHwM6o5g,1
EkOT2DSKFII,MEh9cWfwB74,1
EkOT2DSKFII,EQN0tVEGiL0,1
D5S0C35f_gE,Yo1QBnxLrL0,1
D5S0C35f_gE,8O1BMWFPcqU,1
D5S0C35f_gE,kJ8bUV2eYmE,1
H3yNvV38oR0,iAC_H9_OCDo,1
H3yNvV38oR0,MIcLMVN6_Wo,1
H3yNvV38oR0,kJ8bUV2eYmE,1
FFVYsty9p1M,ieKthRejlHk,1
FFVYsty9p1M,2BQZHO8Sl-8,1
FFVYsty9p1M,2zqe0CeuNZA,1
D7Foy9nkMV0,XjJrKayZQOU,1
D7Foy9nkMV0,Q2rV4BgceKQ,1
D7Foy9nkMV0,5ugu9KJ8X0E,1
gr8O0eOvZ-0,CnHGab2JMYw,1
gr8O0eOvZ-0,tm2p6Q5EGhY,1
gr8O0eOvZ-0,QBw85okYkqc,1
iILJ2gy_IcA,sIaT8Jl2zpI,1
iILJ2gy_IcA,DpcQAYPL3UI,1
iILJ2gy_IcA,MKr_aLjmA04,1
klkEKMTe3OY,LUCNvmVxPLI,1
klkEKMTe3OY,rREc2eZj52o,1
klkEKMTe3OY,6sjvCx2o76M,1
njmzgzJQ3Z8,PWDaf_qW4OY,1
njmzgzJQ3Z8,XMWemea5WgA,1
njmzgzJQ3Z8,x2Y4-IevDSE,1
3hm3p2ssFQo,nnHrwJ2KSDc,1
3hm3p2ssFQo,so-SG1d4o3o,1
3hm3p2ssFQo,V4KGoW5C2qo,1
-9qAhuOGh9Y,sG3qfO_xcSU,1
-9qAhuOGh9Y,PhItrhWPyaY,1
