Source,Target,weight
M8SQCDIVf1s,H7inaTiDKaU,1
M8SQCDIVf1s,g-AqBrboooI,1
M8SQCDIVf1s,yISH-sCvHXU,1
2fBhVvEOVhA,w5Qjj9wn77w,1
2fBhVvEOVhA,3EoxEeE-Cgc,1
2fBhVvEOVhA,PkLaWIDobGE,1
07jcjpyYEAI,DOBBwx3Cbbk,1
07jcjpyYEAI,1vvq2KaAB6o,1
07jcjpyYEAI,ZRyo0Nr7CrY,1
RerKFYCVFVY,9bamaEMftg4,1
RerKFYCVFVY,HwNgKJ-7YWQ,1
RerKFYCVFVY,qrYj5VJKLIs,1
RerKFYCVFVY,O1DgWYdukZU,1
RerKFYCVFVY,Oq4xILmPZ9c,1
RerKFYCVFVY,1Hfq9gBkwBE,1
ojvGu98o1EI,cS9ZPyOKvKw,1
ojvGu98o1EI,FhkwVInXrc4,1
ojvGu98o1EI,9xAaGHKWsL0,1
n9R-qDcoKI4,Gk88KXFLzTw,1
n9R-qDcoKI4,Sf6H8kSunRA,1
n9R-qDcoKI4,xX51HUPIEno,1
n9R-qDcoKI4,-KEwkWjADEA,1
M8-eBSkWcnk,L7cAYz_h3Gc,1
M8-eBSkWcnk,Rct8mgPwmUk,1
M8-eBSkWcnk,qjUkRTRX_EI,2
M8-eBSkWcnk,auGM62DqbOc,1
M8-eBSkWcnk,WnIaxI22wQA,1
FVBzaTnDZKo,Gz0I_v-ihsE,1
FVBzaTnDZKo,LfZpLllgd5Q,1
FVBzaTnDZKo,yISH-sCvHXU,1
h-UNqNTORRs,6AJ2YK-l1lY,1
h-UNqNTORRs,fMXno3-M5DA,1
h-UNqNTORRs,rk__I8vW3mA,1
YJQSuUZdcV4,JduPGFNwB7A,1
YJQSuUZdcV4,tFMA8Q20JSE,1
b-Euxh4Zgjc,M7IZhkQMmpA,1
b-Euxh4Zgjc,diJrraOLF5k,1
8WHVf578khs,8MRYnEjMIPU,1
8WHVf578khs,nGXNnONA_WU,1
8WHVf578khs,uT4JoaQWkkQ,1
8WHVf578khs,h5xqP-aPwOU,1
8WHVf578khs,PDpCML6UWwE,1
8WHVf578khs,gT26qo__s90,1
VxMM4g2Sk8U,EoTVtB-cSps,1
VxMM4g2Sk8U,DBLHaLhyo2w,1
VxMM4g2Sk8U,G5McJw4KkG8,1
-ZIbGCrgf1M,usGnLmBYcjw,1
-ZIbGCrgf1M,11u9w4hX3q4,1
7KuZCaWYc6A,irhI9XPFmuI,1
7KuZCaWYc6A,GU87SH5e0eI,1
7KuZCaWYc6A,FkhWK33SMwg,1
7KuZCaWYc6A,tLcnJEMnlTs,1
7KuZCaWYc6A,Ees5C75ro-w,1
7KuZCaWYc6A,wtPIYgheW5k,3
7KuZCaWYc6A,Ki3bGHA4SLY,1
7KuZCaWYc6A,Mrqf0N18LUY,1
7KuZCaWYc6A,17fbPs19pWc,1
7KuZCaWYc6A,OWyl7nyPNig,1
7KuZCaWYc6A,FgMfOJPeV9A,1
7KuZCaWYc6A,Ro86-LOuzI8,1
7KuZCaWYc6A,7GvkH5ejoYM,1
DBLHaLhyo2w,PXNKkcB0pI4,1
DBLHaLhyo2w,aUqS6beG52w,1
DBLHaLhyo2w,ZRruGTRHqiw,1
rY5jCvRHEFk,uXyS-74sRTE,1
rY5jCvRHEFk,Rxmw9eizOAo,1
rY5jCvRHEFk,-KQGZa773sI,1
rY5jCvRHEFk,6EwzvKF-o_Y,1
rY5jCvRHEFk,8MRYnEjMIPU,1
rY5jCvRHEFk,xMiug2sZ4Io,1
ZWiaQA8J5zs,UFYDGKN7HuQ,1
ZWiaQA8J5zs,UBKdNQ4--Pc,1
ZWiaQA8J5zs,By51mqAqbbA,1
ZWiaQA8J5zs,vY4fFsFt-XY,1
ZWiaQA8J5zs,79ExQWKb2vA,1
ZWiaQA8J5zs,PkLaWIDobGE,1
ZWiaQA8J5zs,C9zFPn1r0ac,1
ZWiaQA8J5zs,Z-FwBFhufBA,1
xX51HUPIEno,tn6-6U-XN7M,1
xX51HUPIEno,z1tHCHichzI,1
xX51HUPIEno,n9R-qDcoKI4,1
5xs2BSGe8Wg,WUupTMljhyA,1
5xs2BSGe8Wg,WCgjJQ-goNI,1
5xs2BSGe8Wg,eg4X9U4FcDI,1
Si1s0ggPdF0,BnoAFbvN6KQ,1
Si1s0ggPdF0,q4pFv-xCAlo,1
Si1s0ggPdF0,sVanjSN0jd4,1
Si1s0ggPdF0,c8qjgmJzNl8,1
Si1s0ggPdF0,HaJRE2Jetj0,1
D2ju5v4TAaQ,vOyB2PyRf-k,1
D2ju5v4TAaQ,HR_irr2zyaQ,1
D2ju5v4TAaQ,2F-Ml9gHnqA,1
D2ju5v4TAaQ,vYF8bnmdQfY,2
D2ju5v4TAaQ,H7inaTiDKaU,1
D2ju5v4TAaQ,zy7c_FHiEac,2
D2ju5v4TAaQ,InRC11vWBlU,1
1qhy8rsnOLk,rWPHnKLi0Hw,1
1qhy8rsnOLk,3wrPT9buKkc,1
1qhy8rsnOLk,il01kK6TKUw,1
UjqkWSwuGQU,7KuZCaWYc6A,1
UjqkWSwuGQU,KqOV3U0JITc,1
UjqkWSwuGQU,h5xqP-aPwOU,1
y7Zea769qHk,NKTaP5Sw6Bs,2
y7Zea769qHk,mjU08nvPoAk,2
y7Zea769qHk,RmR35pU76lM,1
y7Zea769qHk,gYJEvWzYBTA,1
GCHhwQUeEYU,uSTdUqgIdyk,1
GCHhwQUeEYU,v8v7ueICWuU,1
GCHhwQUeEYU,83wYDzO3CzI,1
eagZaryoxC4,SeCp8vQoWGo,1
eagZaryoxC4,JpdRRgADLLU,1
eagZaryoxC4,RmEY88jfPMc,1
eagZaryoxC4,TBuIGBCF9jc,1
eagZaryoxC4,xvzz1IxUaNg,1
eagZaryoxC4,PkLaWIDobGE,1
-fJeBQk13uI,L6_2X_7Yy1E,1
-fJeBQk13uI,Brim6qp26js,1
-fJeBQk13uI,3OprPI6b2WA,1
VdjR2r5ty5o,AnJDWnB-Ugc,1
VdjR2r5ty5o,e0zAJfbP3gg,1
VdjR2r5ty5o,6Cl5Z87cs1U,1
WW0JB-dxsgM,RwGjXtj4bkQ,1
WW0JB-dxsgM,gVx57ilss2Q,1
WW0JB-dxsgM,63wCfqSQp8c,1
Gk88KXFLzTw,A1uYhkMRLWg,1
Gk88KXFLzTw,ePt3Kj1OIfk,1
Gk88KXFLzTw,KS1HdnKG0YY,1
LHyUDihL_FQ,hZxD1hwntqY,1
LHyUDihL_FQ,PXk5AFH2LaY,1
8Sup-HLjkpI,fvhxTVikbos,1
8Sup-HLjkpI,lmRaBwtCS2g,1
8Sup-HLjkpI,OVOV5Q4ba7A,1
C9TL-ACgvdY,bdY6n0Qg5Pw,1
C9TL-ACgvdY,a8dE3MCQZm8,1
C9TL-ACgvdY,fdSqibMhBwg,1
C9TL-ACgvdY,UDjgSSO98VI,1
C9TL-ACgvdY,DOBBwx3Cbbk,2
C9TL-ACgvdY,ucdNG6QgECE,1
C9TL-ACgvdY,Gnw0VGnlRBo,1
C9TL-ACgvdY,w5Qu_4xHObo,1
POBZgSekJ8w,npZW-vfDdJI,1
POBZgSekJ8w,QlbQ8z8PmGg,1
POBZgSekJ8w,fWHnTB-LLEE,1
_xPDPgC5yUo,tLcnJEMnlTs,1
_xPDPgC5yUo,5AcwcdSVvVc,1
_xPDPgC5yUo,zhkvZBI_vAY,1
3-oiwjFJeAQ,sTo44VkjhQ8,1
3-oiwjFJeAQ,PkLaWIDobGE,1
3-oiwjFJeAQ,w0no5CPQ9E4,1
U5LKU6bWScc,Ebk_vPIUbR8,2
U5LKU6bWScc,Om3uVW4lskE,1
U5LKU6bWScc,63wCfqSQp8c,1
U5LKU6bWScc,7L1_zvqg73Q,1
U5LKU6bWScc,V5a2ciBsvQY,1
r_Et4PUyS94,yISH-sCvHXU,1
r_Et4PUyS94,HR_irr2zyaQ,1
r_Et4PUyS94,SKR49GqfLwU,1
zDjKGtTs-oc,Tb9MSuKBYk4,1
zDjKGtTs-oc,c8qjgmJzNl8,1
zDjKGtTs-oc,gfQAEOQUY0M,1
h8iiVgFW2qk,SkNVdEDC5S8,2
h8iiVgFW2qk,w5Qu_4xHObo,2
h8iiVgFW2qk,-KEwkWjADEA,1
h8iiVgFW2qk,lgZBlD-TCFE,1
TVrlbMrEcCY,3hVX9Agz0xI,1
TVrlbMrEcCY,zd6iZFPiCFQ,1
TVrlbMrEcCY,iy3hga_P5YY,1
yISH-sCvHXU,9bamaEMftg4,1
yISH-sCvHXU,MXcddiS32s0,1
yISH-sCvHXU,YyMiSUfZtyU,1
yISH-sCvHXU,qVW2QqHUJUw,1
yISH-sCvHXU,1Hfq9gBkwBE,1
yISH-sCvHXU,zy7c_FHiEac,1
X9VlEnzsh_M,d1gpEHYer7Y,1
X9VlEnzsh_M,79ExQWKb2vA,1
X9VlEnzsh_M,oUOFTxMD0nY,1
_uuYjUxf6Uk,wJtfWZGxnGI,1
_uuYjUxf6Uk,YJQSuUZdcV4,1
_uuYjUxf6Uk,WHj2GaPuEhY,1
3wEDZORqgFw,VDSQMvANp3w,1
3wEDZORqgFw,UA7jzdzYIGc,1
3wEDZORqgFw,kk0rQXg4w7Y,1
