Id;Genre;Probabilities
5xs2BSGe8Wg;News & Politics;  {'25': 0.7999999999999999, '2': 0.10000000000000002, '27': 0.10000000000000002}
x-3e9ujHTEA;News & Politics;  {'25': 0.8999999999999999, '27': 0.10000000000000002}
FkhWK33SMwg;News & Politics;  {'25': 0.37738292011019275, '27': 0.014655647382920111, '29': 0.010991735537190085}
EHIKEHCXfjU;News & Politics;  {'25': 0.38518518518518513, '27': 0.07222222222222223, '1': 0.024074074074074078}
79ExQWKb2vA;Education;  {'27': 0.3028238475917751, '25': 0.07303126118601601, '24': 0.03346756552519589, '23': 0.037195243208845416, '22': 0.02723720319770911, '26': 0.025702978960346817, '28': 0.0059211311299367615, '29': 0.0035526786779620577, '2': 0.0033776796722745895}
MJVL9HegCr4;News & Politics;  {'25': 0.8458333333333333, '27': 0.32083333333333336, '2': 0.11666666666666665, '22': 0.08750000000000002, '26': 0.05833333333333333, '24': 0.029166666666666664}
CP1LyV6n5TA;News & Politics;  {'25': 0.6, '2': 0.10000000000000002, '27': 0.20000000000000004, '24': 0.10000000000000002}
E7t5yj1rScI;News & Politics;  {'25': 0.6, '27': 0.10000000000000002, '24': 0.10000000000000002, '22': 0.20000000000000004}
OcL932W6E1w;News & Politics;  {'2': 0.10000000000000002, '25': 0.6999999999999998, '28': 0.10000000000000002, '27': 0.10000000000000002}
S-TO_OP_wTM;Education;  {'27': 0.5602666666666667, '24': 0.06586666666666667, '26': 0.016533333333333334, '22': 0.008, '25': 0.008}
Hfwbar9gOL8;Education;  {'27': 0.7999999999999999, '22': 0.10000000000000002, '24': 0.10000000000000002}
uT4JoaQWkkQ;Entertainment;  {'23': 0.30000000000000004, '24': 0.4000000000000001, '27': 0.30000000000000004}
GCHhwQUeEYU;Education;  {'27': 0.4375, '24': 0.065625, '25': 0.021875000000000002, '26': 0.0328125, '1': 0.043750000000000004, '22': 0.0546875}
mJ0bVUPd6Mc;Education;  {'27': 0.875, '25': 0.14583333333333334, '28': 0.029166666666666664, '26': 0.05000000000000001, '29': 0.025000000000000005}
qsHJ3LvUWTs;Education;  {'26': 0.10000000000000002, '25': 0.20000000000000004, '27': 0.5, '22': 0.10000000000000002, '1': 0.10000000000000002}
3q4Mbtysbuk;Education;  {'27': 0.7999999999999999, '22': 0.10000000000000002, '26': 0.10000000000000002}
Rnny2C1RFHk;News & Politics;  {'25': 0.9999999999999999}
8qrP1zHkMSo;News & Politics;  {'25': 0.7999999999999999, '27': 0.20000000000000004}
HmzrPFWnq-c;News & Politics;  {'25': 0.4465576171875001, '27': 0.057763671875000026, '10': 0.015551757812499997, '17': 0.004443359375000001, '28': 0.0022216796875000003, '1': 0.0022216796875000003, '22': 0.004443359375000001}
qN5L2q6hfWo;News & Politics;  {'25': 0.7999999999999999, '27': 0.10000000000000002, '28': 0.10000000000000002}
_j9nFced_eo;News & Politics;  {'25': 0.30000000000000004, '27': 0.30000000000000004, '1': 0.10000000000000002, '29': 0.10000000000000002, '28': 0.20000000000000004}
Lu7LwMxhiUk;News & Politics;  {'25': 0.6, '24': 0.20000000000000004, '27': 0.20000000000000004}
Lo9EBd5qxog;News & Politics;  {'25': 0.8999999999999999, '24': 0.10000000000000002}
GGp08YB4mao;News & Politics;  {'25': 0.374829931972789, '29': 0.006462585034013604, '27': 0.006462585034013604}
WUupTMljhyA;News & Politics;  {'25': 0.582080078125, '27': 0.06665039062500003, '17': 0.0177734375}
r4qQElJUYnM;News & Politics;  {'25': 0.8999999999999999, '27': 0.10000000000000002}
JowIQEYfqEE;News & Politics;  {'25': 0.3915123456790124, '27': 0.006635802469135803}
unI0V_54mY8;News & Politics;  {'25': 0.47084548104956253, '27': 0.027696793002915446}
ImGx2yDufIU;News & Politics;  {'25': 0.35169753086419747, '27': 0.03981481481481481, '24': 0.006635802469135803}
VxZCqwX3zEc;News & Politics;  {'25': 0.4976851851851851, '27': 0.15262345679012346, '17': 0.02654320987654321, '10': 0.013271604938271606, '26': 0.019907407407407412, '29': 0.013271604938271606, '22': 0.006635802469135803}
